elapsed_sec,angle_deg,flex_raw_adc,current_mA
3.3442230224609375,94.0,697.0,0.85
3.36376690864563,104.0,696.0,624.51
3.400714874267578,112.0,699.0,268.08
3.4040918350219727,121.0,697.0,3.35
3.423696756362915,128.0,694.0,617.95
3.4442338943481445,135.0,697.0,287.86
3.4637787342071533,141.0,699.0,206.03
3.483839988708496,145.0,698.0,264.24
3.517314910888672,148.0,699.0,0.62
3.524509906768799,149.0,697.0,5.22
3.546006917953491,149.0,698.0,-18.62
3.5650880336761475,148.0,697.0,171.88
3.584017753601074,145.0,699.0,4.02
3.621961832046509,141.0,699.0,0.62
3.637781858444214,135.0,699.0,0.49
3.648439884185791,128.0,699.0,0.49
3.6667098999023438,121.0,699.0,0.4
3.683858871459961,112.0,699.0,-34.87
3.7299346923828125,104.0,699.0,108.26
3.73028564453125,94.0,697.0,310.13
3.7512059211730957,85.0,698.0,245.0
3.7636969089508057,75.0,699.0,261.16
3.7840256690979004,67.0,697.0,237.54
3.8104729652404785,58.0,697.0,212.81
3.827540874481201,51.0,698.0,203.48
3.8630359172821045,44.0,699.0,258.53
3.863818883895874,38.0,699.0,174.6
3.9144277572631836,34.0,699.0,77.19
3.9159228801727295,31.0,698.0,0.49
3.9452250003814697,30.0,700.0,-8.17
3.9453139305114746,30.0,699.0,307.95
3.9650650024414062,31.0,700.0,3.48
3.996642827987671,34.0,697.0,0.4
4.015011787414551,38.0,699.0,0.49
4.049484014511108,44.0,701.0,19.6
4.050477027893066,51.0,699.0,343.12
4.063859939575195,58.0,698.0,346.61
4.085518836975098,67.0,699.0,269.96
4.1166908740997314,75.0,698.0,1.29
4.141005754470825,85.0,694.0,-1.03
4.144476890563965,94.0,699.0,258.53
4.163696765899658,104.0,698.0,184.73
4.187192678451538,112.0,699.0,187.37
4.205414772033691,121.0,699.0,268.17
4.246546983718872,128.0,700.0,103.75
4.246862888336182,135.0,696.0,106.29
4.267804861068726,141.0,696.0,-4.87
4.297954797744751,145.0,699.0,91.87
4.303697824478149,148.0,697.0,42.01
4.341257810592651,149.0,697.0,0.62
4.3445727825164795,149.0,696.0,0.49
4.366248846054077,148.0,698.0,10.71
4.38489294052124,145.0,699.0,0.71
4.404281854629517,141.0,696.0,156.25
4.424491882324219,135.0,699.0,519.6
4.44921088218689,128.0,700.0,486.21
4.46885085105896,121.0,698.0,0.62
4.484846830368042,112.0,697.0,0.49
4.504525661468506,104.0,696.0,-14.64
4.563512086868286,94.0,699.0,292.9
4.564020872116089,85.0,700.0,265.98
4.5696868896484375,75.0,699.0,298.17
4.583566665649414,67.0,699.0,235.8
4.612051963806152,58.0,696.0,203.84
4.627965927124023,51.0,699.0,-1.56
4.648136854171753,44.0,699.0,95.85
4.6662278175354,38.0,699.0,294.11
4.691149711608887,34.0,699.0,40.49
4.705381870269775,31.0,700.0,-15.4
4.732242822647095,30.0,696.0,37.19
4.76146674156189,30.0,697.0,285.98
4.7668297290802,31.0,697.0,0.94
4.788069725036621,34.0,699.0,0.71
4.804966926574707,39.0,697.0,2.81
4.833745956420898,44.0,700.0,0.49
4.850365877151489,51.0,696.0,11.83
4.878131866455078,58.0,699.0,270.62
4.883472919464111,67.0,699.0,322.23
4.904547691345215,75.0,698.0,307.5
4.933767795562744,85.0,700.0,270.71
4.964470863342285,94.0,700.0,270.4
4.973959922790527,104.0,699.0,115.09
4.983975887298584,112.0,700.0,76.74
5.006042718887329,121.0,697.0,275.22
5.034376859664917,128.0,699.0,204.29
5.074628829956055,135.0,697.0,230.71
5.0755908489227295,141.0,699.0,0.62
5.085005044937134,145.0,698.0,-4.87
5.1074018478393555,148.0,696.0,127.05
5.124056100845337,149.0,700.0,189.02
5.144261837005615,149.0,697.0,0.49
5.1712257862091064,148.0,699.0,0.71
5.185781955718994,145.0,699.0,0.49
5.204653024673462,141.0,699.0,18.53
5.224708795547485,135.0,699.0,273.88
5.246601819992065,128.0,700.0,430.76
5.266868829727173,121.0,698.0,0.71
5.288824081420898,112.0,701.0,19.51
5.304849863052368,104.0,698.0,0.62
5.325953960418701,94.0,699.0,303.44
5.3461220264434814,85.0,699.0,54.87
5.367257833480835,75.0,699.0,231.74
5.3883209228515625,67.0,699.0,236.87
5.411772966384888,58.0,697.0,226.56
5.425114870071411,51.0,700.0,-0.8
5.449858903884888,44.0,699.0,195.04
5.472178936004639,38.0,697.0,271.7
5.48674201965332,34.0,698.0,271.38
5.504382848739624,31.0,699.0,363.44
5.525530815124512,30.0,697.0,0.4
5.574177980422974,31.0,697.0,107.05
5.584280729293823,34.0,697.0,7.77
5.604763746261597,38.0,699.0,3.79
5.623960733413696,44.0,700.0,0.49
5.654984951019287,51.0,699.0,0.62
5.670048952102661,58.0,699.0,0.62
5.684078693389893,67.0,699.0,212.28
5.704161882400513,75.0,699.0,284.24
5.723822832107544,85.0,697.0,280.49
5.779510974884033,104.0,699.0,263.04
5.783731937408447,112.0,697.0,-3.79
5.8041369915008545,121.0,699.0,235.8
5.824620962142944,128.0,698.0,129.33
5.8451247215271,135.0,698.0,250.18
5.885488748550415,145.0,701.0,0.71
5.9043869972229,148.0,701.0,0.4
5.927085638046265,149.0,698.0,152.41
5.960455894470215,149.0,700.0,0.4
5.974920988082886,148.0,699.0,0.49
5.985069036483765,145.0,697.0,3.48
6.004088878631592,141.0,698.0,7.19
6.0248517990112305,135.0,699.0,343.53
6.060402870178223,128.0,700.0,446.79
6.065561771392822,121.0,698.0,265.0
6.085687875747681,112.0,700.0,366.83
6.1056036949157715,104.0,698.0,83.35
6.126514911651611,94.0,697.0,329.29
6.145453691482544,85.0,700.0,1.61
6.165480852127075,75.0,700.0,215.36
6.188145875930786,67.0,697.0,237.1
6.20936393737793,58.0,699.0,223.04
6.227948904037476,51.0,699.0,229.29
6.251037836074829,44.0,697.0,12.14
6.267683744430542,38.0,700.0,6.12
6.2864909172058105,34.0,697.0,29.2
6.3043458461761475,31.0,697.0,341.34
6.324138879776001,30.0,699.0,0.49
6.34729790687561,30.0,699.0,0.49
6.372097015380859,31.0,696.0,-0.8
6.40647292137146,38.0,697.0,0.71
6.426332950592041,44.0,700.0,0.62
6.44617486000061,51.0,699.0,0.49
6.472184658050537,58.0,700.0,0.71
6.491322755813599,67.0,699.0,15.22
6.505371809005737,75.0,700.0,-25.54
6.5258870124816895,85.0,699.0,248.84
6.544830799102783,94.0,700.0,202.72
6.605762004852295,121.0,702.0,263.93
6.624491930007935,128.0,699.0,13.57
6.644792079925537,135.0,700.0,239.96
6.677461862564087,141.0,697.0,242.28
6.709467887878418,148.0,700.0,-1.25
6.724643707275391,149.0,697.0,31.83
6.745141983032227,149.0,696.0,0.4
6.782023906707764,148.0,699.0,65.85
6.806886911392212,141.0,699.0,0.62
6.826664924621582,135.0,698.0,0.62
6.849187850952148,128.0,697.0,8.97
6.8649327754974365,121.0,697.0,139.46
6.884608030319214,112.0,699.0,294.64
6.906872034072876,104.0,699.0,202.95
6.925387859344482,94.0,698.0,304.42
6.948348760604858,85.0,699.0,-13.44
6.966434717178345,75.0,699.0,224.02
6.987488031387329,67.0,699.0,206.12
7.009642839431763,58.0,697.0,209.96
7.034526824951172,51.0,699.0,41.61
7.046761989593506,44.0,699.0,223.62
7.066968679428101,38.0,700.0,130.13
7.089632034301758,34.0,700.0,-44.29
7.113749980926514,31.0,699.0,200.18
7.1253790855407715,30.0,698.0,51.03
7.209712743759155,30.0,700.0,0.62
7.2097249031066895,34.0,697.0,17.41
7.21289587020874,38.0,699.0,1.29
7.2250449657440186,44.0,700.0,184.06
7.244307994842529,51.0,700.0,441.74
7.266453981399536,58.0,700.0,287.54
7.295622825622559,67.0,697.0,-0.71
7.3104248046875,75.0,700.0,18.97
7.3247339725494385,85.0,697.0,207.77
7.3450469970703125,94.0,700.0,197.14
7.364331960678101,104.0,700.0,265.22
7.394537925720215,112.0,700.0,56.65
7.408805847167969,121.0,697.0,268.53
7.42524790763855,128.0,697.0,-6.96
7.44467568397522,135.0,700.0,134.51
7.463803768157959,141.0,697.0,223.26
7.495299816131592,145.0,699.0,306.29
7.526859998703003,149.0,698.0,-23.88
7.545411825180054,149.0,700.0,0.49
7.5885560512542725,148.0,699.0,100.67
7.617805004119873,145.0,698.0,0.71
7.628659963607788,141.0,700.0,0.49
7.6286749839782715,135.0,701.0,0.71
7.644099712371826,128.0,700.0,0.62
7.6640660762786865,121.0,697.0,-19.82
7.685313940048218,112.0,699.0,107.81
7.7043609619140625,104.0,700.0,47.1
7.7255048751831055,94.0,699.0,358.26
7.7448906898498535,85.0,699.0,67.19
7.7653257846832275,75.0,699.0,222.37
7.784237861633301,67.0,698.0,205.13
7.8054587841033936,58.0,698.0,197.77
7.832519769668579,51.0,699.0,96.38
7.8506858348846436,44.0,699.0,239.73
7.864806890487671,38.0,700.0,217.99
7.885479927062988,34.0,704.0,0.18
7.908552885055542,31.0,697.0,-14.2
7.9305808544158936,30.0,698.0,170.54
7.943992853164673,30.0,697.0,2.72
7.971839904785156,31.0,699.0,4.24
7.984083890914917,34.0,699.0,3.48
8.00707483291626,38.0,698.0,97.37
8.03145980834961,44.0,699.0,155.49
8.04436993598938,51.0,695.0,402.19
8.065045833587646,58.0,699.0,331.79
8.085762023925781,67.0,700.0,349.02
8.11204981803894,75.0,700.0,29.51
8.128703832626343,85.0,697.0,27.95
8.144439935684204,94.0,697.0,258.3
8.164698839187622,104.0,698.0,228.88
8.184614896774292,112.0,698.0,33.66
8.21440577507019,121.0,698.0,242.5
8.244155883789062,135.0,700.0,207.77
8.26420283317566,141.0,697.0,49.82
8.284694910049438,145.0,699.0,237.54
8.313875913619995,148.0,702.0,1.83
8.332003831863403,149.0,698.0,0.71
8.344650030136108,149.0,698.0,0.62
8.364343881607056,148.0,700.0,5.0
8.386050939559937,145.0,700.0,4.24
8.419498920440674,141.0,700.0,0.49
8.435429811477661,135.0,699.0,15.98
8.448186874389648,128.0,697.0,0.94
8.464124917984009,121.0,700.0,2.95
8.484565019607544,112.0,698.0,2.05
8.504008769989014,104.0,696.0,184.91
8.536882877349854,94.0,697.0,351.03
8.54831576347351,85.0,697.0,244.46
8.648461818695068,67.0,697.0,225.36
8.648477792739868,58.0,702.0,230.71
8.648482084274292,51.0,700.0,150.13
8.64849591255188,44.0,699.0,265.76
8.674829721450806,38.0,699.0,277.41
8.694416761398315,34.0,698.0,0.85
8.704660892486572,31.0,700.0,0.62
8.728013038635254,30.0,700.0,18.21
8.757871866226196,30.0,698.0,334.55
8.767045736312866,31.0,699.0,0.94
8.78918194770813,34.0,701.0,4.24
8.827640771865845,44.0,700.0,0.4
8.8447847366333,51.0,697.0,-1.7
8.864399909973145,58.0,700.0,226.34
8.889360904693604,67.0,697.0,292.37
8.905348777770996,75.0,700.0,315.0
8.946043729782104,85.0,697.0,290.58
8.949173927307129,94.0,700.0,263.12
8.963732957839966,104.0,698.0,265.89
8.984121799468994,112.0,700.0,-68.71
9.005223751068115,121.0,700.0,252.72
9.031091928482056,128.0,697.0,198.35
9.054861068725586,135.0,699.0,272.46
9.067396879196167,141.0,698.0,0.94
9.08408498764038,145.0,697.0,-6.43
9.10381007194519,148.0,698.0,37.95
9.12965989112854,149.0,697.0,240.49
9.152625799179077,149.0,698.0,0.4
9.189291954040527,145.0,700.0,14.78
9.210402727127075,141.0,698.0,33.57
9.273592710494995,121.0,698.0,141.96
9.28457498550415,112.0,709.0,1.16
9.305081844329834,104.0,700.0,1.07
9.337080717086792,94.0,697.0,287.95
9.371514797210693,75.0,700.0,312.59
9.384882926940918,67.0,697.0,230.54
9.404014825820923,58.0,700.0,269.51
9.424158811569214,51.0,701.0,-29.02
9.443835735321045,44.0,700.0,111.79
9.465656757354736,38.0,697.0,272.14
9.50593876838684,31.0,700.0,0.49
9.525476694107056,30.0,700.0,0.62
9.548816919326782,30.0,697.0,148.26
9.578642845153809,31.0,697.0,1.52
9.589609861373901,34.0,700.0,4.55
9.612063884735107,38.0,700.0,0.27
9.62646198272705,44.0,700.0,0.4
9.650438785552979,51.0,698.0,0.85
9.673260927200317,58.0,700.0,-1.16
9.68554973602295,67.0,698.0,186.34
9.711585998535156,75.0,698.0,270.18
9.725693941116333,85.0,705.0,283.04
9.776956796646118,94.0,700.0,284.69
9.780965805053711,104.0,698.0,257.99
9.784085035324097,112.0,698.0,6.12
9.812207698822021,121.0,698.0,238.21
9.825241804122925,128.0,697.0,159.02
9.873194932937622,135.0,692.0,242.95
9.875977993011475,141.0,700.0,-0.8
9.884386777877808,145.0,700.0,2.05
9.914119958877563,148.0,700.0,-6.21
9.927729845046997,149.0,700.0,0.62
9.953308820724487,149.0,700.0,0.49
9.971214771270752,148.0,699.0,4.15
9.983932971954346,145.0,698.0,4.24
10.00524377822876,141.0,700.0,87.5
10.024175882339478,135.0,699.0,403.39
10.116544008255005,121.0,697.0,0.71
10.155881881713867,112.0,700.0,0.71
10.16170597076416,85.0,699.0,5.98
10.188403844833374,75.0,700.0,266.21
10.188416957855225,67.0,700.0,254.02
10.205197095870972,58.0,698.0,205.58
