elapsed_sec,angle_deg,flex_raw_adc,current_mA
3.3757519721984863,144.0,700.0,0.62
3.396739959716797,140.0,700.0,54.64
3.4157679080963135,134.0,700.0,1.61
3.457505941390991,127.0,700.0,0.62
3.458354949951172,120.0,700.0,0.85
3.474515199661255,111.0,702.0,-15.09
3.49446177482605,102.0,700.0,20.85
3.518834114074707,93.0,700.0,355.62
3.5329010486602783,83.0,700.0,188.12
3.554644823074341,74.0,700.0,309.29
3.5766899585723877,65.0,700.0,270.71
3.599524974822998,57.0,700.0,193.48
3.629521131515503,49.0,700.0,193.39
3.6369168758392334,43.0,700.0,238.66
3.6537599563598633,38.0,700.0,279.82
3.6732308864593506,34.0,700.0,16.34
3.7016501426696777,31.0,700.0,0.4
3.7330968379974365,30.0,703.0,-12.14
3.752969980239868,32.0,699.0,6.12
3.772890090942383,35.0,700.0,1.7
3.804837942123413,39.0,700.0,7.01
3.834033966064453,52.0,704.0,243.35
3.8573360443115234,59.0,712.0,186.7
3.8727970123291016,68.0,700.0,280.27
3.9054949283599854,77.0,701.0,265.13
3.933211088180542,96.0,697.0,253.93
3.9576289653778076,105.0,700.0,17.1
3.973196029663086,114.0,700.0,89.6
3.993880033493042,122.0,700.0,199.55
4.012871026992798,130.0,700.0,200.4
4.034575939178467,136.0,699.0,192.28
4.054102897644043,141.0,701.0,13.71
4.072733163833618,145.0,700.0,-11.79
4.0941290855407715,148.0,700.0,40.58
4.12846302986145,149.0,701.0,253.04
4.134834051132202,149.0,704.0,0.49
4.154429197311401,147.0,696.0,3.71
4.174827814102173,144.0,701.0,0.71
4.196475028991699,140.0,699.0,200.09
4.2137131690979,134.0,700.0,131.21
4.2419538497924805,127.0,701.0,1.92
4.265235185623169,120.0,700.0,6.34
4.273422002792358,111.0,700.0,0.49
4.301962852478027,102.0,700.0,12.59
4.332134962081909,93.0,696.0,60.71
4.337153911590576,83.0,700.0,196.56
4.353744983673096,74.0,700.0,224.38
4.377131938934326,65.0,701.0,219.42
4.397634029388428,57.0,700.0,236.12
4.433516979217529,49.0,700.0,20.04
4.437523126602173,43.0,700.0,110.45
4.454352140426636,38.0,700.0,235.89
4.474596977233887,34.0,700.0,10.62
