elapsed_sec,angle_deg,flex_raw_adc,current_mA
2.38,80.0,694.0,296.2
2.4,89.0,694.0,-9.5
2.42,99.0,694.0,207.8
2.44,108.0,693.0,221.8
2.46,116.0,693.0,133.3
2.48,124.0,693.0,378.3
2.5,132.0,692.0,-14.5
2.52,138.0,691.0,105.9
2.54,143.0,692.0,30.2
2.56,146.0,692.0,37.8
2.58,149.0,692.0,95.4
2.6,149.0,692.0,2.9
2.62,149.0,692.0,9.1
2.64,147.0,691.0,83.2
2.66,143.0,692.0,2.1
2.68,138.0,692.0,45.3
2.7,132.0,691.0,101.1
2.72,125.0,689.0,21.0
2.74,117.0,691.0,301.5
2.76,108.0,691.0,268.8
2.78,99.0,690.0,153.3
2.8,90.0,691.0,0.4
2.82,81.0,691.0,499.9
2.84,71.0,691.0,274.4
2.86,63.0,690.0,132.2
2.88,55.0,690.0,181.4
2.9,47.0,690.0,181.8
2.92,41.0,690.0,86.0
2.94,36.0,689.0,154.9
2.96,32.0,689.0,-26.4
2.98,30.0,689.0,1.5
3.0,30.0,689.0,143.3
3.02,30.0,688.0,95.9
3.04,32.0,686.0,41.1
3.06,36.0,686.0,0.4
3.08,41.0,684.0,110.8
3.1,47.0,684.0,90.3
3.12,54.0,683.0,154.4
3.14,62.0,683.0,415.5
3.16,71.0,683.0,-1.9
3.18,80.0,682.0,5.9
3.2,89.0,683.0,128.3
3.22,98.0,682.0,155.1
3.24,108.0,682.0,285.7
3.26,116.0,682.0,310.2
3.28,124.0,683.0,57.3
3.3,132.0,682.0,64.8
3.32,138.0,682.0,157.9
3.34,143.0,682.0,115.8
3.36,146.0,682.0,47.6
3.38,149.0,682.0,82.0
3.4,149.0,683.0,34.5
3.42,149.0,684.0,0.4
3.44,147.0,685.0,29.9
3.46,143.0,689.0,0.2
3.48,138.0,688.0,41.6
3.5,132.0,685.0,3.7
3.52,125.0,686.0,262.6
3.54,117.0,683.0,242.9
3.56,108.0,677.0,424.3
3.58,99.0,676.0,224.2
3.6,89.0,672.0,314.5
3.62,80.0,670.0,333.0
3.64,71.0,665.0,205.4
3.66,63.0,666.0,0.2
3.68,55.0,666.0,445.5
3.7,47.0,665.0,270.3
3.72,41.0,664.0,239.1
3.74,36.0,664.0,70.7
3.76,33.0,665.0,127.9
3.78,30.0,664.0,152.6
3.8,30.0,663.0,46.3
3.82,30.0,663.0,0.1
3.84,32.0,662.0,0.4
3.86,36.0,662.0,0.0
3.88,41.0,662.0,87.3
3.9,47.0,662.0,85.2
3.92,54.0,664.0,7.0
3.94,62.0,662.0,7.2
3.96,71.0,709.0,108.3
3.98,80.0,726.0,130.0
4.0,89.0,744.0,205.7
4.02,98.0,746.0,155.6
4.04,108.0,746.0,269.7
4.06,116.0,746.0,13.3
4.08,124.0,749.0,87.5
4.1,132.0,752.0,85.6
4.12,138.0,754.0,262.1
4.14,143.0,755.0,270.6
4.16,146.0,755.0,41.1
4.18,149.0,755.0,91.4
4.2,149.0,758.0,155.4
4.22,149.0,758.0,38.5
4.24,147.0,758.0,0.4
4.26,143.0,760.0,0.2
4.28,138.0,760.0,39.9
4.3,132.0,760.0,372.4
4.32,125.0,760.0,398.4
4.34,117.0,756.0,223.8
4.36,108.0,754.0,102.1
4.38,99.0,748.0,42.3
4.4,90.0,747.0,-1.1
4.42,80.0,734.0,279.0
4.44,71.0,727.0,282.1
4.46,63.0,725.0,275.9
4.48,55.0,724.0,242.8
4.5,47.0,721.0,136.8
4.52,41.0,721.0,-19.1
4.54,36.0,720.0,159.4
4.56,33.0,720.0,1.0
4.58,30.0,720.0,193.9
4.6,30.0,723.0,460.1
4.62,30.0,722.0,42.8
4.64,32.0,723.0,59.2
4.66,36.0,724.0,0.6
4.68,41.0,725.0,46.8
4.7,47.0,725.0,0.6
4.72,54.0,728.0,19.1
4.74,62.0,730.0,133.8
4.76,71.0,733.0,152.9
4.78,80.0,741.0,167.5
4.8,90.0,746.0,301.1
4.82,98.0,749.0,304.2
4.84,108.0,753.0,280.0
4.86,116.0,755.0,85.6
4.88,124.0,758.0,132.9
4.9,132.0,758.0,137.0
4.92,138.0,762.0,240.0
4.94,143.0,764.0,1.2
4.96,147.0,765.0,46.1
4.98,149.0,765.0,124.6
5.0,149.0,766.0,192.4
5.02,149.0,764.0,80.2
5.04,147.0,766.0,-0.1
5.06,143.0,766.0,0.2
5.08,138.0,766.0,0.4
5.1,132.0,766.0,0.8
5.12,125.0,766.0,328.2
5.14,117.0,766.0,469.8
5.16,108.0,766.0,23.0
5.18,99.0,765.0,17.4
5.2,90.0,765.0,7.9
5.22,81.0,764.0,284.9
5.24,71.0,762.0,151.7
5.26,63.0,758.0,257.9
5.28,55.0,761.0,67.4
5.3,47.0,756.0,109.5
5.32,41.0,755.0,55.8
5.34,36.0,750.0,207.9
5.36,32.0,752.0,150.5
5.38,30.0,752.0,8.7
5.4,30.0,752.0,42.0
5.42,30.0,752.0,82.2
5.44,32.0,752.0,0.4
5.46,36.0,752.0,0.1
5.48,41.0,752.0,65.0
5.5,47.0,750.0,3.0
5.52,54.0,753.0,206.1
5.54,62.0,757.0,164.6
5.56,71.0,756.0,167.9
5.58,80.0,756.0,290.7
5.6,89.0,757.0,320.0
5.62,98.0,762.0,91.1
5.64,108.0,764.0,260.6
5.66,116.0,764.0,79.5
5.68,124.0,765.0,124.4
5.7,132.0,766.0,274.0
5.72,138.0,767.0,152.0
5.74,143.0,768.0,0.7
5.76,146.0,768.0,117.6
5.78,149.0,769.0,43.8
5.8,149.0,771.0,239.0
5.82,149.0,769.0,33.5
5.84,147.0,768.0,20.2
5.86,143.0,768.0,0.4
5.88,138.0,769.0,52.8
5.9,132.0,769.0,445.3
5.92,125.0,770.0,399.1
5.94,117.0,769.0,0.8
5.96,108.0,768.0,3.5
5.98,99.0,766.0,9.4
6.0,90.0,765.0,162.2
6.02,81.0,763.0,333.8
6.04,71.0,760.0,254.7
6.06,63.0,756.0,-0.9
6.08,55.0,755.0,108.9
6.1,47.0,747.0,264.7
6.12,41.0,741.0,171.7
6.14,36.0,736.0,258.1
6.16,33.0,733.0,35.5
6.18,30.0,731.0,-7.7
6.2,30.0,732.0,106.0
6.22,30.0,729.0,32.8
6.24,32.0,729.0,0.2
6.26,36.0,730.0,0.7
6.28,41.0,731.0,42.5
6.3,47.0,734.0,272.9
6.32,54.0,741.0,40.4
6.34,62.0,743.0,525.0
6.36,71.0,747.0,359.1
6.38,80.0,754.0,105.3
6.4,89.0,758.0,17.5
6.42,99.0,761.0,134.1
6.44,108.0,761.0,263.7
6.46,116.0,765.0,146.6
6.48,125.0,764.0,198.4
6.5,132.0,768.0,144.1
6.52,138.0,766.0,-2.3
6.54,143.0,765.0,145.5
6.56,146.0,763.0,37.3
6.58,149.0,763.0,418.6
6.6,149.0,763.0,3.0
6.62,149.0,764.0,0.4
6.64,147.0,757.0,18.0
6.66,143.0,764.0,0.2
6.68,138.0,763.0,51.8
6.7,132.0,763.0,105.4
6.72,125.0,763.0,3.1
6.74,117.0,764.0,230.4
6.76,108.0,764.0,81.6
6.78,99.0,765.0,169.0
6.8,89.0,766.0,390.4
6.82,81.0,765.0,288.7
6.84,71.0,766.0,-2.7
6.86,63.0,762.0,8.4
6.88,55.0,760.0,63.3
6.9,47.0,761.0,258.5
6.92,41.0,756.0,59.2
6.94,36.0,756.0,187.1
6.96,33.0,756.0,-0.4
6.98,30.0,756.0,106.4
7.0,30.0,756.0,100.7
7.02,30.0,756.0,30.4
7.04,32.0,756.0,0.6
7.06,36.0,757.0,0.4
7.08,41.0,763.0,114.7
7.1,47.0,756.0,253.5
7.12,54.0,755.0,410.6
7.14,62.0,757.0,294.1
7.16,71.0,756.0,378.5
7.18,80.0,756.0,32.5
7.2,89.0,756.0,157.5
7.22,98.0,757.0,146.2
7.24,108.0,758.0,269.7
7.26,116.0,762.0,308.1
7.28,125.0,762.0,97.7
7.3,132.0,763.0,-10.8
7.32,138.0,765.0,144.7
7.34,143.0,765.0,164.8
7.36,146.0,770.0,89.7
7.38,149.0,771.0,46.4
7.4,149.0,768.0,-9.5
7.42,149.0,772.0,7.5
7.44,147.0,768.0,84.2
7.46,143.0,774.0,0.6
7.48,138.0,767.0,73.6
7.5,132.0,771.0,35.5
7.52,125.0,769.0,62.1
7.54,117.0,770.0,182.0
7.56,108.0,771.0,309.2
7.58,99.0,767.0,260.6
7.6,90.0,769.0,300.4
7.62,81.0,763.0,288.8
7.64,71.0,762.0,168.7
7.66,63.0,763.0,147.0
7.68,55.0,766.0,153.3
7.7,47.0,760.0,287.0
7.72,41.0,757.0,88.8
7.74,36.0,753.0,82.0
7.76,33.0,749.0,101.7
7.78,30.0,745.0,178.7
7.8,30.0,735.0,100.9
7.82,30.0,733.0,30.6
7.84,32.0,730.0,0.0
7.86,36.0,731.0,0.2
7.88,41.0,733.0,42.3
7.9,47.0,736.0,326.5
7.92,54.0,739.0,273.0
7.94,62.0,744.0,371.6
7.96,71.0,747.0,14.1
7.98,80.0,752.0,8.8
8.0,89.0,755.0,233.0
8.02,98.0,757.0,263.3
8.04,108.0,760.0,192.8
8.06,116.0,762.0,1.0
8.08,124.0,765.0,91.0
8.1,132.0,765.0,95.7
8.12,138.0,769.0,160.5
8.14,143.0,768.0,0.4
8.16,146.0,770.0,449.8
8.18,149.0,769.0,-0.7
8.2,149.0,781.0,215.1
8.22,149.0,770.0,0.4
8.24,147.0,768.0,29.7
8.26,143.0,771.0,1.0
8.28,138.0,768.0,46.7
8.3,132.0,768.0,134.5
8.32,125.0,764.0,179.0
8.34,117.0,775.0,238.9
8.36,108.0,773.0,247.1
8.38,99.0,769.0,280.8
8.4,90.0,761.0,0.4
8.42,81.0,733.0,478.8
8.44,71.0,750.0,259.2
8.46,63.0,742.0,212.9
8.48,55.0,737.0,197.9
8.5,47.0,733.0,229.6
8.52,41.0,731.0,23.2
8.54,36.0,728.0,144.1
8.56,33.0,728.0,239.4
8.58,30.0,728.0,397.0
8.6,30.0,725.0,41.2
8.62,30.0,724.0,36.5
8.64,32.0,723.0,0.7
8.66,36.0,722.0,0.4
8.68,41.0,724.0,94.3
8.7,47.0,726.0,1.5
8.72,54.0,738.0,4.7
8.74,62.0,737.0,-2.9
8.76,71.0,745.0,45.1
8.78,80.0,754.0,151.2
8.8,89.0,757.0,213.3
8.82,98.0,756.0,376.1
8.84,108.0,760.0,272.4
8.86,116.0,765.0,37.9
8.88,124.0,765.0,5.5
8.9,132.0,763.0,158.2
8.92,138.0,769.0,168.9
8.94,143.0,765.0,311.7
8.96,146.0,769.0,-6.6
8.98,149.0,770.0,69.3
9.0,149.0,770.0,184.6
9.02,149.0,771.0,32.1
9.04,147.0,769.0,0.7
9.06,143.0,770.0,0.4
9.08,138.0,766.0,126.4
9.1,132.0,770.0,229.6
9.12,125.0,764.0,364.2
9.14,117.0,776.0,484.0
9.16,108.0,770.0,32.9
9.18,99.0,766.0,77.7
9.2,90.0,767.0,224.2
9.22,81.0,764.0,285.7
9.24,71.0,761.0,149.4
9.26,62.0,761.0,338.4
9.28,54.0,753.0,17.0
9.3,47.0,742.0,265.4
9.32,41.0,733.0,60.9
9.34,36.0,733.0,147.2
9.36,32.0,730.0,181.8
9.38,30.0,719.0,0.7
9.4,30.0,721.0,43.4
9.42,30.0,721.0,-2.9
9.44,32.0,723.0,0.4
9.46,36.0,724.0,0.6
9.48,41.0,723.0,89.5
9.5,47.0,732.0,0.4
9.52,54.0,738.0,4.4
9.54,62.0,741.0,574.8
9.56,71.0,748.0,267.6
9.58,80.0,750.0,159.4
9.6,89.0,762.0,168.6
9.62,98.0,757.0,-14.1
9.64,108.0,766.0,244.9
9.66,116.0,763.0,63.7
9.68,124.0,763.0,154.6
9.7,132.0,766.0,352.4
9.72,138.0,768.0,262.0
9.74,143.0,769.0,-22.6
9.76,146.0,772.0,85.8
9.78,149.0,769.0,156.7
9.8,149.0,770.0,2.8
9.82,149.0,770.0,-0.7
9.84,147.0,770.0,0.0
9.86,143.0,769.0,0.4
9.88,138.0,769.0,103.8
9.9,132.0,768.0,332.0
9.92,125.0,770.0,23.4
9.94,117.0,779.0,8.7
9.96,108.0,771.0,3.1
9.98,99.0,768.0,122.2
10.0,90.0,766.0,149.8
10.02,80.0,762.0,281.4
10.04,71.0,758.0,384.3
10.06,63.0,754.0,183.9
10.08,54.0,748.0,128.8
10.1,47.0,742.0,254.4
10.12,41.0,732.0,136.7
10.14,36.0,730.0,267.1
10.16,33.0,722.0,2.9
10.18,30.0,717.0,-1.6
10.2,30.0,718.0,26.1
10.22,30.0,718.0,31.8
10.24,32.0,725.0,1.5
10.26,36.0,725.0,0.7
10.28,41.0,726.0,37.1
10.3,47.0,728.0,267.5
10.32,54.0,733.0,174.1
10.34,62.0,740.0,419.4
10.36,71.0,746.0,329.3
10.38,80.0,752.0,331.5
10.4,89.0,757.0,12.0
10.42,98.0,757.0,11.0
10.44,108.0,760.0,253.0
10.46,116.0,766.0,128.3
10.48,124.0,765.0,156.5
10.5,132.0,768.0,195.7
10.52,138.0,765.0,1.6
10.54,143.0,766.0,33.5
10.56,147.0,770.0,128.3
10.58,149.0,773.0,138.1
10.6,149.0,769.0,43.3
10.62,149.0,769.0,30.0
10.64,147.0,769.0,1.9
10.66,143.0,769.0,0.1
10.68,138.0,769.0,88.9
10.7,132.0,768.0,0.6
10.72,125.0,766.0,0.7
10.74,117.0,771.0,0.7
10.76,108.0,770.0,-11.0
10.78,99.0,769.0,0.4
10.8,90.0,768.0,552.3
10.82,81.0,765.0,264.7
10.84,71.0,761.0,171.4
10.86,63.0,755.0,126.9
10.88,55.0,749.0,207.9
10.9,47.0,737.0,145.4
10.92,41.0,730.0,158.4
10.94,36.0,730.0,402.4
10.96,33.0,726.0,-22.6
10.98,30.0,718.0,55.4
11.0,30.0,718.0,95.7
11.02,30.0,720.0,35.4
11.04,32.0,723.0,0.4
11.06,36.0,722.0,2.1
11.08,41.0,724.0,98.6
11.1,47.0,728.0,184.1
11.12,54.0,733.0,304.5
11.14,62.0,739.0,453.2
11.16,71.0,745.0,368.9
11.18,80.0,747.0,30.8
11.2,89.0,756.0,73.3
11.22,98.0,756.0,146.7
11.24,108.0,758.0,263.1
11.26,116.0,762.0,209.5
11.28,124.0,763.0,97.2
11.3,132.0,765.0,93.6
11.32,138.0,765.0,99.9
11.34,143.0,766.0,125.9
11.36,146.0,765.0,112.9
11.38,149.0,765.0,64.4
11.4,150.0,768.0,41.9
11.42,149.0,771.0,-1.6
11.44,147.0,770.0,0.4
11.46,143.0,768.0,0.2
11.48,138.0,771.0,43.0
11.5,132.0,767.0,8.0
11.52,125.0,765.0,9.5
11.54,117.0,774.0,124.1
11.56,108.0,769.0,276.8
11.58,99.0,768.0,118.9
11.6,90.0,766.0,326.9
11.62,81.0,763.0,297.1
11.64,71.0,758.0,-1.7
11.66,63.0,751.0,22.3
11.68,55.0,745.0,147.0
11.7,47.0,732.0,269.7
11.72,41.0,728.0,103.7
11.74,36.0,729.0,-15.4
11.76,33.0,722.0,49.5
11.78,30.0,722.0,299.9
11.8,30.0,722.0,88.3
11.82,30.0,724.0,42.8
11.84,32.0,725.0,0.2
11.86,36.0,727.0,0.2
11.88,41.0,729.0,0.6
11.9,47.0,732.0,634.6
11.92,54.0,736.0,0.6
11.94,62.0,740.0,269.3
11.96,71.0,746.0,143.3
11.98,80.0,749.0,115.3
12.0,89.0,755.0,286.2
12.02,98.0,757.0,131.4
12.04,108.0,761.0,258.2
12.06,116.0,771.0,263.8
12.08,124.0,766.0,100.5
12.1,132.0,768.0,86.9
12.12,138.0,768.0,269.2
12.14,143.0,769.0,171.8
12.16,146.0,768.0,38.5
12.18,149.0,764.0,0.6
12.2,149.0,768.0,14.4
12.22,149.0,770.0,51.3
12.24,147.0,769.0,0.6
12.26,143.0,767.0,82.2
12.28,138.0,767.0,0.4
12.3,132.0,764.0,60.6
12.32,125.0,771.0,111.7
12.34,117.0,769.0,508.0
12.36,108.0,766.0,499.2
12.38,99.0,765.0,286.2
12.4,90.0,763.0,3.7
12.42,81.0,761.0,283.3
12.44,71.0,756.0,128.6
12.46,63.0,751.0,145.3
12.48,55.0,744.0,101.2
12.5,47.0,733.0,287.6
12.52,41.0,725.0,18.5
12.54,36.0,725.0,23.4
12.56,33.0,723.0,139.3
12.58,30.0,717.0,231.3
12.6,30.0,718.0,0.4
12.62,30.0,721.0,6.5
12.64,32.0,722.0,27.8
12.66,36.0,720.0,0.4
12.68,41.0,721.0,0.4
12.7,47.0,724.0,517.3
12.72,54.0,730.0,254.6
12.74,62.0,737.0,30.4
12.76,71.0,740.0,516.8
12.78,80.0,748.0,245.1
12.8,89.0,752.0,185.5
12.82,98.0,757.0,267.6
12.84,108.0,756.0,258.7
12.86,116.0,761.0,247.8
12.88,124.0,763.0,-5.7
12.9,132.0,765.0,242.3
12.92,138.0,766.0,164.6
12.94,143.0,769.0,234.0
12.96,147.0,768.0,36.4
12.98,149.0,771.0,-6.8
13.0,150.0,770.0,119.7
13.02,149.0,768.0,0.4
13.04,147.0,766.0,0.4
13.06,143.0,766.0,0.8
13.08,138.0,765.0,108.3
13.1,132.0,765.0,253.9
13.12,125.0,763.0,176.1
13.14,117.0,775.0,307.3
13.16,108.0,769.0,44.7
13.18,99.0,766.0,0.8
13.2,90.0,762.0,68.8
13.22,81.0,760.0,314.8
13.24,71.0,756.0,109.7
13.26,63.0,750.0,258.7
13.28,55.0,745.0,293.3
13.3,47.0,731.0,282.7
13.32,41.0,726.0,80.2
13.34,36.0,728.0,155.6
13.36,32.0,717.0,168.1
13.38,30.0,718.0,31.2
13.4,30.0,719.0,0.1
13.42,30.0,722.0,0.8
13.44,32.0,724.0,43.2
13.46,36.0,725.0,0.4
13.48,41.0,725.0,95.4
13.5,47.0,728.0,0.4
13.52,54.0,730.0,3.5
13.54,62.0,739.0,109.5
13.56,71.0,745.0,170.2
13.58,80.0,752.0,227.5
13.6,89.0,754.0,347.1
13.62,99.0,757.0,55.3
13.64,108.0,761.0,226.6
13.66,117.0,765.0,249.2
13.68,124.0,765.0,150.6
13.7,132.0,768.0,198.9
13.72,138.0,766.0,146.7
13.74,143.0,764.0,-8.2
13.76,146.0,766.0,46.7
13.78,149.0,765.0,313.0
13.8,149.0,769.0,1.6
13.82,149.0,769.0,31.3
13.84,147.0,770.0,28.6
13.86,143.0,768.0,0.2
13.88,138.0,769.0,154.3
13.9,132.0,766.0,202.3
13.92,125.0,769.0,58.9
13.94,117.0,768.0,0.4
13.96,108.0,767.0,595.0
13.98,99.0,766.0,359.1
14.0,89.0,765.0,269.2
14.02,81.0,762.0,212.0
14.04,71.0,756.0,229.3
14.06,63.0,750.0,221.5
14.08,55.0,740.0,101.6
14.1,47.0,729.0,275.7
14.12,41.0,722.0,138.3
14.14,36.0,721.0,370.1
14.16,33.0,717.0,11.6
14.18,30.0,719.0,0.6
14.2,30.0,719.0,22.0
14.22,30.0,720.0,30.1
14.24,32.0,720.0,0.4
14.26,36.0,718.0,0.4
14.28,41.0,725.0,41.1
14.3,47.0,729.0,167.8
14.32,54.0,736.0,67.5
14.34,62.0,737.0,408.2
14.36,71.0,748.0,404.4
14.38,80.0,755.0,479.7
14.4,89.0,760.0,74.5
14.42,98.0,756.0,7.7
14.44,108.0,761.0,225.4
14.46,116.0,763.0,145.8
14.48,124.0,769.0,159.1
14.5,132.0,765.0,249.4
14.52,138.0,766.0,61.1
14.54,143.0,769.0,-6.2
14.56,146.0,770.0,107.2
14.58,149.0,768.0,150.6
14.6,149.0,768.0,0.4
14.62,149.0,768.0,39.8
14.64,147.0,768.0,0.8
14.66,143.0,768.0,0.4
14.68,138.0,768.0,54.9
14.7,132.0,766.0,411.1
14.72,125.0,763.0,9.2
14.74,117.0,770.0,22.4
14.76,108.0,765.0,69.5
14.78,99.0,765.0,145.9
14.8,90.0,763.0,152.5
14.82,81.0,761.0,280.0
14.84,71.0,756.0,199.2
14.86,63.0,750.0,60.2
14.88,54.0,745.0,-11.1
14.9,47.0,734.0,262.6
14.92,41.0,728.0,155.0
14.94,36.0,726.0,423.0
14.96,33.0,725.0,83.4
14.98,30.0,716.0,23.9
15.0,30.0,716.0,71.0
15.02,30.0,719.0,0.4
15.04,32.0,722.0,31.3
15.06,36.0,721.0,0.6
15.08,41.0,722.0,68.5
15.1,47.0,724.0,145.6
15.12,54.0,730.0,249.9
15.14,62.0,734.0,378.3
15.16,71.0,745.0,327.8
15.18,80.0,747.0,250.8
15.2,89.0,757.0,291.7
15.22,98.0,756.0,73.7
15.24,108.0,758.0,262.3
15.26,116.0,762.0,249.2
15.28,124.0,768.0,253.0
15.3,132.0,765.0,236.0
15.32,138.0,765.0,71.2
15.34,143.0,769.0,121.4
15.36,146.0,768.0,122.1
15.38,149.0,769.0,31.1
15.4,149.0,769.0,43.5
15.42,149.0,768.0,31.1
15.44,147.0,766.0,0.1
15.46,143.0,770.0,0.2
15.48,138.0,769.0,0.2
15.5,132.0,765.0,0.2
15.52,125.0,765.0,173.7
15.54,117.0,772.0,4.1
15.56,108.0,768.0,157.9
15.58,99.0,766.0,294.1
15.6,90.0,760.0,307.8
15.62,81.0,762.0,274.1
15.64,71.0,756.0,18.3
15.66,63.0,752.0,4.6
15.68,54.0,742.0,136.6
15.7,47.0,729.0,152.3
15.72,41.0,725.0,97.6
15.74,36.0,722.0,-6.2
15.76,33.0,717.0,73.8
15.78,30.0,718.0,85.0
15.8,30.0,719.0,45.3
15.82,30.0,725.0,0.7
15.84,32.0,729.0,40.6
15.86,36.0,719.0,35.7
15.88,41.0,722.0,99.5
15.9,47.0,727.0,0.6
15.92,54.0,733.0,0.7
15.94,62.0,741.0,315.4
15.96,71.0,745.0,74.5
15.98,80.0,755.0,76.9
16.0,89.0,756.0,161.9
16.02,98.0,757.0,228.3
16.04,108.0,757.0,264.2
16.06,116.0,763.0,246.8
16.08,124.0,768.0,1.8
16.1,132.0,766.0,151.3
16.12,138.0,765.0,146.9
16.14,143.0,766.0,114.3
16.16,146.0,771.0,30.8
16.18,149.0,769.0,0.8
16.2,149.0,769.0,0.6
16.22,149.0,766.0,0.8
16.24,147.0,766.0,81.4
16.26,143.0,768.0,0.4
16.28,138.0,765.0,43.2
16.3,132.0,766.0,125.2
16.32,125.0,763.0,238.1
16.34,117.0,765.0,456.7
16.36,108.0,768.0,406.0
16.38,99.0,765.0,353.7
16.4,90.0,764.0,10.8
16.42,81.0,761.0,296.9
16.44,71.0,756.0,237.9
16.46,63.0,752.0,140.8
16.48,55.0,744.0,147.2
16.5,47.0,730.0,291.8
16.52,41.0,725.0,0.0
16.54,36.0,721.0,447.4
16.56,33.0,719.0,24.9
16.58,30.0,717.0,91.7
16.6,30.0,718.0,47.5
16.62,30.0,723.0,43.8
16.64,32.0,721.0,0.1
16.66,36.0,724.0,0.0
16.68,41.0,725.0,115.6
16.7,47.0,731.0,4.6
16.72,54.0,734.0,11.9
16.74,62.0,738.0,54.6
16.76,71.0,746.0,273.7
16.78,80.0,753.0,158.9
16.8,89.0,756.0,162.0
16.82,98.0,754.0,149.5
16.84,108.0,763.0,284.2
16.86,116.0,763.0,244.8
16.88,124.0,765.0,-11.4
16.9,132.0,766.0,155.0
16.92,138.0,766.0,135.6
16.94,143.0,769.0,195.0
16.96,146.0,766.0,32.6
16.98,149.0,766.0,26.5
17.0,149.0,768.0,50.1
17.02,149.0,770.0,83.1
17.04,147.0,769.0,27.1
17.06,143.0,769.0,0.4
17.08,138.0,769.0,38.1
17.1,132.0,765.0,87.1
17.12,125.0,766.0,222.7
17.14,117.0,772.0,293.3
17.16,108.0,768.0,259.9
17.18,99.0,765.0,344.5
17.2,90.0,764.0,8.5
17.22,81.0,761.0,268.2
17.24,71.0,756.0,92.6
17.26,63.0,751.0,187.0
17.28,55.0,742.0,157.5
17.3,47.0,731.0,279.2
17.32,41.0,724.0,35.7
17.34,36.0,720.0,87.9
17.36,33.0,718.0,155.1
