elapsed_sec,angle_deg,flex_raw_adc,current_mA
2.519,137.0,701.0,0.7
2.539,143.0,701.0,-17.0
2.559,146.0,699.0,150.6
2.579,149.0,701.0,228.7
2.599,149.0,698.0,0.7
2.619,149.0,701.0,0.6
2.639,147.0,699.0,0.7
2.659,143.0,700.0,3.7
2.679,139.0,701.0,212.4
2.699,133.0,701.0,0.6
2.719,126.0,701.0,345.6
2.739,118.0,701.0,185.2
2.759,109.0,699.0,0.6
2.779,100.0,699.0,-5.0
2.799,90.0,701.0,163.8
2.819,81.0,699.0,132.3
2.839,72.0,700.0,221.7
2.859,63.0,701.0,217.3
2.879,55.0,698.0,168.2
2.899,48.0,698.0,-8.8
2.919,42.0,701.0,10.8
2.939,36.0,701.0,-17.1
2.959,33.0,704.0,65.2
2.979,30.0,701.0,0.4
2.999,30.0,702.0,-7.1
3.019,30.0,702.0,0.4
3.039,32.0,701.0,68.7
3.059,36.0,701.0,3.7
3.079,40.0,702.0,6.3
3.099,46.0,699.0,0.6
3.119,53.0,702.0,0.6
3.139,61.0,701.0,34.2
3.159,70.0,701.0,-24.5
3.179,79.0,701.0,30.0
3.199,89.0,702.0,254.5
3.219,98.0,701.0,129.5
3.239,107.0,701.0,183.3
3.259,116.0,701.0,160.5
3.279,124.0,702.0,196.2
3.299,131.0,701.0,221.5
3.319,137.0,701.0,3.5
3.339,143.0,702.0,-33.2
3.359,146.0,701.0,0.7
3.379,149.0,701.0,5.1
3.399,149.0,698.0,4.1
3.419,149.0,701.0,0.2
3.439,147.0,701.0,0.8
3.459,143.0,702.0,4.0
3.479,139.0,701.0,139.7
3.499,133.0,700.0,36.2
3.519,126.0,706.0,434.2
3.539,118.0,699.0,248.5
3.559,109.0,698.0,88.7
3.579,100.0,693.0,0.7
3.599,90.0,698.0,-4.5
3.619,81.0,701.0,8.7
3.639,72.0,700.0,-27.4
3.659,63.0,698.0,151.5
3.679,55.0,701.0,180.3
3.699,48.0,701.0,219.7
3.719,42.0,702.0,0.6
3.739,36.0,701.0,-42.0
3.759,33.0,701.0,44.5
3.779,30.0,699.0,357.5
3.799,30.0,701.0,0.7
3.819,30.0,701.0,0.4
3.839,32.0,701.0,5.4
3.859,36.0,700.0,0.9
3.879,40.0,701.0,0.7
3.899,46.0,700.0,0.4
3.919,53.0,701.0,0.7
3.939,61.0,701.0,-5.8
3.959,70.0,699.0,0.4
3.979,79.0,698.0,231.0
3.999,89.0,699.0,240.1
4.019,98.0,704.0,0.7
4.039,107.0,706.0,241.8
4.059,116.0,698.0,143.5
4.079,124.0,701.0,-8.6
4.099,131.0,699.0,-32.2
4.119,137.0,699.0,20.6
4.139,143.0,701.0,238.7
4.159,146.0,701.0,309.8
4.179,149.0,702.0,0.6
4.199,149.0,699.0,0.7
4.219,149.0,700.0,0.6
4.239,147.0,701.0,3.7
