elapsed_sec,angle_deg,flex_raw_adc,current_mA
8.057221174240112,112.0,699.0,23.48
8.063343048095703,120.0,702.0,278.08
8.076091051101685,128.0,701.0,35.76
8.110854148864746,135.0,697.0,267.32
8.117064952850342,140.0,701.0,44.46
8.169259071350098,148.0,701.0,-7.41
8.174459218978882,149.0,701.0,0.85
8.195317029953003,149.0,701.0,0.4
8.215253114700317,148.0,702.0,3.71
8.244468927383423,145.0,699.0,4.46
8.26070499420166,141.0,701.0,194.69
8.275222063064575,135.0,701.0,391.34
8.294787168502808,129.0,701.0,156.7
8.314826011657715,121.0,701.0,227.68
8.34418511390686,113.0,699.0,1.07
8.371277093887329,104.0,699.0,61.47
8.374417066574097,95.0,698.0,319.6
8.3945631980896,85.0,702.0,16.65
8.416872024536133,76.0,699.0,236.65
8.445939064025879,67.0,702.0,280.94
8.477015018463135,51.0,699.0,0.62
8.495310068130493,44.0,700.0,-8.26
8.515008926391602,39.0,702.0,218.66
8.534655094146729,34.0,700.0,267.19
8.566822052001953,31.0,699.0,0.85
8.588565111160278,30.0,702.0,0.49
8.598236083984375,30.0,699.0,0.49
8.617217063903809,31.0,701.0,2.05
8.636887073516846,34.0,702.0,235.89
8.680608987808228,44.0,699.0,0.85
8.697274208068848,50.0,702.0,481.16
8.715810060501099,58.0,704.0,163.17
8.735458135604858,66.0,701.0,211.61
8.755812168121338,75.0,699.0,-7.5
8.785230159759521,84.0,699.0,329.15
8.79778003692627,94.0,701.0,249.87
8.819113969802856,103.0,698.0,257.63
8.834609985351562,112.0,699.0,0.62
8.856220960617065,120.0,701.0,257.19
8.880404949188232,128.0,702.0,-8.48
8.8958420753479,135.0,700.0,196.79
8.92984390258789,140.0,698.0,256.34
8.935106992721558,145.0,701.0,12.28
8.960545063018799,148.0,699.0,0.62
8.977092027664185,149.0,699.0,10.18
8.994774103164673,149.0,699.0,290.49
9.016731262207031,148.0,701.0,0.62
9.035473108291626,145.0,701.0,4.46
9.060981035232544,141.0,700.0,4.24
9.080026149749756,135.0,701.0,0.71
9.095229864120483,129.0,701.0,-5.4
9.114593029022217,121.0,701.0,72.46
9.136176109313965,113.0,698.0,321.25
9.182044982910156,104.0,699.0,297.19
9.195444107055664,85.0,701.0,0.27
9.21475601196289,76.0,700.0,300.58
9.235371112823486,67.0,699.0,229.11
9.281183004379272,59.0,700.0,260.94
9.284379243850708,51.0,702.0,102.54
9.294499158859253,44.0,702.0,0.71
9.319975137710571,39.0,699.0,299.51
9.334655046463013,34.0,701.0,153.84
9.386264085769653,31.0,701.0,167.9
9.426001071929932,30.0,702.0,0.49
9.429756164550781,30.0,699.0,0.62
9.431359052658081,31.0,702.0,3.04
9.434226989746094,34.0,701.0,0.85
9.469192028045654,38.0,701.0,1.92
9.476160049438477,44.0,701.0,12.05
9.496722221374512,50.0,699.0,0.4
9.519054174423218,58.0,699.0,387.28
9.535367965698242,66.0,701.0,385.94
9.55462098121643,75.0,702.0,0.49
9.57599401473999,84.0,699.0,17.86
9.604215145111084,94.0,698.0,249.42
9.61707592010498,103.0,702.0,282.68
9.635613918304443,112.0,700.0,0.62
9.655741930007935,120.0,699.0,272.81
9.7012779712677,128.0,701.0,-25.18
9.703315019607544,135.0,700.0,21.92
9.721909046173096,140.0,699.0,125.94
9.738362073898315,145.0,702.0,289.96
9.76197099685669,148.0,702.0,0.62
9.781951904296875,149.0,701.0,-0.94
9.826395273208618,149.0,701.0,0.71
9.827198028564453,148.0,698.0,51.25
9.864270210266113,145.0,701.0,3.79
9.864774227142334,141.0,701.0,4.46
9.895421981811523,135.0,701.0,0.85
9.906638145446777,129.0,700.0,0.71
9.916060209274292,121.0,699.0,-11.25
9.949313163757324,113.0,699.0,51.16
9.96043610572815,104.0,701.0,261.92
9.983013153076172,95.0,701.0,341.87
10.010414123535156,85.0,699.0,256.65
10.029483079910278,76.0,699.0,263.04
10.104689121246338,67.0,699.0,243.35
10.128411054611206,59.0,701.0,207.1
10.134044170379639,51.0,701.0,44.46
10.134053230285645,44.0,700.0,240.85
10.137494087219238,39.0,701.0,305.76
10.148335218429565,34.0,700.0,-13.66
10.171959161758423,31.0,701.0,227.01
10.191110134124756,30.0,699.0,0.62
10.214843273162842,30.0,698.0,198.12
10.21532416343689,31.0,701.0,3.48
10.235265970230103,34.0,699.0,0.49
10.264685153961182,38.0,699.0,27.19
10.276419162750244,44.0,699.0,303.35
10.307903051376343,50.0,701.0,431.74
10.315944910049438,58.0,701.0,324.64
10.33461618423462,66.0,701.0,360.89
10.357261180877686,75.0,700.0,346.83
10.377487182617188,84.0,702.0,208.66
10.466109991073608,94.0,701.0,256.21
10.493942022323608,128.0,700.0,120.13
10.494899034500122,135.0,700.0,-22.01
10.51737904548645,140.0,701.0,12.59
10.53424620628357,145.0,699.0,272.28
10.560112237930298,148.0,699.0,1.61
10.576992988586426,149.0,699.0,0.49
10.598401069641113,149.0,700.0,0.49
10.61615514755249,148.0,701.0,0.71
10.634099960327148,145.0,700.0,1.16
10.654797077178955,141.0,702.0,4.33
10.677574157714844,135.0,698.0,68.84
10.729640007019043,129.0,699.0,0.49
10.730196952819824,121.0,701.0,0.49
10.734302997589111,113.0,699.0,-8.08
10.754367113113403,104.0,701.0,42.37
10.779881000518799,95.0,699.0,295.76
10.803725004196167,85.0,701.0,221.83
10.820446014404297,76.0,701.0,250.85
10.835116147994995,67.0,701.0,247.86
10.872332096099854,59.0,700.0,231.83
10.906364917755127,51.0,701.0,-48.39
10.907691955566406,44.0,701.0,231.07
10.920775175094604,38.0,701.0,340.04
10.936247110366821,34.0,701.0,212.63
10.95427918434143,31.0,701.0,0.62
10.974025964736938,30.0,699.0,-21.34
11.01029086112976,30.0,700.0,281.47
11.035162210464478,31.0,699.0,0.85
11.03576111793518,34.0,702.0,0.85
11.05406403541565,38.0,707.0,3.79
11.074499130249023,44.0,699.0,0.49
11.105927228927612,50.0,699.0,264.91
11.131992101669312,58.0,701.0,281.25
11.136109113693237,66.0,701.0,202.19
11.15422797203064,75.0,701.0,299.15
11.17699909210205,84.0,699.0,284.55
11.194769144058228,94.0,698.0,169.33
11.21480917930603,103.0,701.0,-4.64
11.235014200210571,112.0,701.0,57.86
11.25808310508728,120.0,701.0,274.11
11.277054071426392,128.0,701.0,82.01
11.29705810546875,135.0,699.0,169.78
11.329030275344849,140.0,699.0,-24.11
11.343358039855957,145.0,702.0,27.41
11.360060930252075,148.0,699.0,173.75
11.380852937698364,149.0,701.0,0.49
11.416290998458862,149.0,699.0,4.02
11.416301012039185,148.0,700.0,3.93
11.434866905212402,145.0,702.0,4.33
11.454090118408203,141.0,708.0,114.29
11.473894119262695,135.0,693.0,443.08
11.495130062103271,129.0,701.0,450.98
11.519922971725464,121.0,701.0,0.4
11.536885976791382,113.0,701.0,0.62
11.554084062576294,104.0,703.0,-32.9
11.574071168899536,95.0,701.0,302.99
11.602587223052979,85.0,701.0,234.02
11.614581108093262,76.0,698.0,238.3
11.660191059112549,67.0,699.0,239.29
11.661164045333862,59.0,701.0,266.56
11.674164056777954,51.0,700.0,0.62
11.704833984375,44.0,700.0,-8.48
11.727643251419067,39.0,700.0,237.1
11.74654221534729,34.0,699.0,255.13
11.755198001861572,31.0,702.0,29.37
11.777441024780273,30.0,704.0,0.62
11.794156074523926,30.0,701.0,-8.84
11.823369026184082,31.0,700.0,47.63
11.848636150360107,34.0,702.0,0.49
11.854162216186523,38.0,699.0,0.71
11.87424898147583,44.0,700.0,0.4
11.896016120910645,50.0,699.0,-2.01
11.927207946777344,58.0,688.0,208.12
11.944711923599243,66.0,702.0,14.24
11.954530000686646,75.0,699.0,358.17
11.974057912826538,84.0,698.0,322.23
11.995299100875854,94.0,701.0,286.12
12.053889989852905,103.0,701.0,298.93
12.05717396736145,112.0,701.0,280.94
12.057238101959229,120.0,702.0,304.87
12.075371980667114,128.0,696.0,255.36
12.105682849884033,135.0,702.0,296.52
12.115269184112549,140.0,704.0,299.29
12.170023202896118,145.0,700.0,31.61
12.170552015304565,148.0,701.0,0.71
12.179649114608765,149.0,696.0,189.87
12.197609901428223,149.0,701.0,427.68
12.214855194091797,148.0,699.0,0.71
12.266906023025513,145.0,701.0,0.71
12.26695704460144,141.0,701.0,0.27
12.273850202560425,135.0,700.0,85.09
12.298372030258179,129.0,701.0,125.94
12.315416097640991,121.0,699.0,509.06
12.3732590675354,113.0,702.0,0.62
12.373270988464355,104.0,699.0,0.85
12.374299049377441,95.0,697.0,288.75
12.424476146697998,85.0,700.0,104.11
12.428086042404175,76.0,700.0,205.36
12.440998077392578,67.0,701.0,247.63
12.460268020629883,59.0,701.0,250.49
12.47444200515747,51.0,700.0,-37.72
12.495361089706421,44.0,699.0,6.12
12.514647006988525,39.0,701.0,46.74
12.543336868286133,34.0,702.0,107.81
12.566235065460205,31.0,701.0,344.73
12.578189134597778,30.0,701.0,0.4
12.601438999176025,30.0,700.0,0.49
12.621188163757324,31.0,702.0,47.1
12.648146152496338,34.0,701.0,5.13
12.691658973693848,38.0,699.0,0.62
12.69225287437439,44.0,702.0,465.36
12.694776058197021,50.0,700.0,2.14
12.719860076904297,58.0,702.0,0.49
12.785816192626953,66.0,701.0,-0.94
12.790862083435059,75.0,699.0,169.55
12.790879011154175,84.0,700.0,277.54
12.80036997795105,94.0,687.0,268.97
12.820109128952026,103.0,699.0,303.79
12.884934186935425,112.0,701.0,288.39
12.884943008422852,120.0,701.0,303.79
12.88494610786438,128.0,702.0,263.35
12.896165132522583,135.0,701.0,250.4
12.983840942382812,140.0,700.0,268.17
12.98710012435913,145.0,700.0,309.51
12.989387035369873,148.0,701.0,106.61
12.989397048950195,149.0,699.0,-0.71
13.015774965286255,149.0,701.0,510.04
13.01698899269104,148.0,701.0,243.48
13.036570072174072,145.0,702.0,0.85
13.053912162780762,141.0,702.0,0.62
13.077973127365112,135.0,700.0,0.62
13.200180053710938,129.0,701.0,135.71
13.200666189193726,121.0,700.0,370.45
13.200670957565308,113.0,700.0,312.9
13.227411985397339,104.0,698.0,283.04
13.227880954742432,95.0,697.0,357.5
13.22830319404602,85.0,700.0,-22.46
13.228308916091919,76.0,700.0,216.47
13.262201070785522,67.0,700.0,115.31
13.295086145401001,59.0,701.0,218.66
13.295406103134155,51.0,701.0,200.98
13.295833110809326,44.0,704.0,-5.31
13.395918130874634,39.0,701.0,170.45
13.3977530002594,34.0,700.0,8.75
13.398230075836182,31.0,698.0,259.42
13.398234128952026,30.0,699.0,230.85
13.401368141174316,30.0,702.0,0.4
13.416744947433472,31.0,699.0,0.71
13.436854124069214,34.0,701.0,0.49
13.482878923416138,38.0,700.0,0.85
13.48288893699646,44.0,699.0,0.62
13.49747109413147,50.0,701.0,0.49
13.516469955444336,58.0,701.0,298.53
13.534171104431152,66.0,705.0,31.83
13.565582036972046,75.0,701.0,-1.7
13.589237928390503,84.0,701.0,77.05
13.594351053237915,94.0,702.0,228.08
13.622334957122803,103.0,701.0,295.09
13.635468006134033,112.0,701.0,181.29
13.654688119888306,120.0,701.0,269.82
13.680989980697632,128.0,702.0,-18.17
13.694781064987183,135.0,701.0,-13.97
13.719153881072998,140.0,698.0,284.46
13.735090017318726,145.0,699.0,253.71
13.77157187461853,148.0,701.0,23.26
13.77806305885315,149.0,699.0,0.49
13.797836065292358,149.0,702.0,345.76
13.817321062088013,148.0,702.0,0.4
13.834887266159058,145.0,701.0,6.12
13.855666875839233,141.0,699.0,3.04
13.873964071273804,135.0,699.0,1.07
13.897764205932617,129.0,702.0,0.85
13.927771091461182,121.0,699.0,101.56
13.936899185180664,113.0,702.0,285.76
13.994876861572266,104.0,701.0,126.83
14.015660047531128,95.0,700.0,348.48
14.019624948501587,85.0,701.0,0.49
14.024847030639648,76.0,701.0,251.16
14.041449069976807,67.0,701.0,263.79
14.0626699924469,59.0,701.0,257.99
14.083209037780762,51.0,699.0,37.19
14.103959083557129,44.0,700.0,195.71
14.116077184677124,39.0,699.0,303.12
14.142226934432983,34.0,702.0,-17.5
14.252604961395264,30.0,702.0,52.99
14.253154039382935,30.0,699.0,0.4
14.253159284591675,31.0,702.0,0.49
14.253161907196045,34.0,701.0,0.49
14.253778219223022,38.0,700.0,1.07
14.28466510772705,44.0,701.0,37.19
14.316418170928955,50.0,701.0,295.31
14.316957950592041,58.0,699.0,273.12
14.334489107131958,66.0,704.0,274.78
14.35575008392334,75.0,703.0,0.85
14.386815071105957,84.0,702.0,288.08
14.404917001724243,94.0,701.0,219.2
14.414773941040039,103.0,716.0,235.8
14.434288263320923,112.0,701.0,65.45
14.454833269119263,120.0,700.0,277.77
14.521733045578003,128.0,702.0,7.01
14.52270793914795,135.0,702.0,37.95
14.522716283798218,140.0,700.0,6.12
14.534058094024658,145.0,701.0,223.04
14.554159164428711,148.0,701.0,258.53
14.578418016433716,149.0,702.0,0.71
14.595052003860474,149.0,697.0,45.89
14.614773988723755,148.0,700.0,7.32
14.634556293487549,145.0,702.0,396.7
14.655176877975464,141.0,701.0,3.79
14.67845106124878,135.0,702.0,0.18
14.694465160369873,129.0,694.0,0.4
14.717052221298218,121.0,701.0,-3.57
14.736969947814941,112.0,702.0,94.55
14.757329225540161,104.0,701.0,-34.42
14.780773162841797,95.0,706.0,326.96
14.819232940673828,85.0,701.0,210.09
14.819249868392944,76.0,700.0,246.79
14.834252119064331,67.0,699.0,301.38
14.857898950576782,59.0,697.0,223.79
14.874664068222046,51.0,702.0,24.69
14.899135112762451,44.0,701.0,217.46
14.930992126464844,39.0,701.0,294.02
14.936806201934814,34.0,700.0,0.71
14.955491065979004,31.0,701.0,-19.69
14.978563070297241,30.0,697.0,0.4
15.032632112503052,31.0,696.0,0.71
15.03421688079834,34.0,695.0,0.4
15.054134130477905,38.0,694.0,3.71
15.074773073196411,44.0,696.0,0.49
15.103798151016235,50.0,693.0,412.32
15.13344407081604,58.0,697.0,55.76
15.136551141738892,66.0,697.0,15.67
15.154669046401978,75.0,698.0,164.06
15.174987077713013,84.0,696.0,176.56
15.207974195480347,94.0,698.0,257.86
15.215649127960205,103.0,697.0,21.25
15.234793901443481,112.0,699.0,-28.26
15.255438089370728,120.0,702.0,275.0
15.27506399154663,128.0,700.0,200.85
15.303836107254028,135.0,699.0,267.63
15.328733921051025,140.0,700.0,86.38
15.335758209228516,145.0,701.0,7.32
15.354582071304321,148.0,701.0,86.83
15.438437223434448,149.0,701.0,0.49
15.441094160079956,149.0,698.0,462.81
15.442073106765747,148.0,701.0,3.57
15.44208312034607,145.0,699.0,55.54
15.455002069473267,141.0,699.0,0.85
15.478882074356079,135.0,702.0,165.8
15.51576018333435,121.0,701.0,0.62
15.535621166229248,113.0,700.0,14.78
15.557668209075928,104.0,701.0,0.71
15.61965012550354,95.0,700.0,310.58
15.642796993255615,67.0,701.0,228.66
15.65407109260559,59.0,697.0,240.94
15.686578035354614,51.0,683.0,-69.91
15.702579021453857,44.0,642.0,25.31
15.71802020072937,39.0,633.0,295.76
15.742045879364014,34.0,633.0,152.86
15.754656076431274,31.0,628.0,0.62
15.77921724319458,30.0,628.0,-15.4
15.79791522026062,30.0,622.0,223.62
15.820497274398804,31.0,626.0,0.94
15.837360143661499,34.0,625.0,0.62
15.854215860366821,38.0,623.0,4.55
15.875324964523315,44.0,621.0,0.62
15.898323059082031,50.0,627.0,0.27
15.939695119857788,58.0,621.0,4.24
15.941596269607544,66.0,627.0,288.39
15.960493087768555,75.0,634.0,322.14
16.048584938049316,84.0,643.0,234.6
16.05369806289673,94.0,653.0,284.11
16.056260108947754,103.0,666.0,31.92
16.057918071746826,120.0,685.0,244.37
16.074368000030518,128.0,688.0,159.02
16.100465059280396,135.0,693.0,198.75
16.15451693534851,140.0,696.0,-21.56
16.155429124832153,145.0,694.0,14.69
16.15543818473816,148.0,697.0,191.29
16.17943501472473,149.0,698.0,0.71
16.195544004440308,149.0,698.0,247.23
16.23019313812256,148.0,698.0,0.85
16.2451651096344,145.0,696.0,0.4
16.254535913467407,141.0,684.0,2.72
16.275296926498413,135.0,696.0,443.71
16.29440712928772,129.0,696.0,221.07
16.31567096710205,121.0,698.0,222.5
16.336294174194336,113.0,697.0,371.12
16.356231212615967,104.0,697.0,85.62
16.380568027496338,95.0,698.0,362.99
16.39843988418579,85.0,698.0,188.66
16.415810108184814,76.0,697.0,242.14
16.434890031814575,67.0,697.0,252.59
16.461913108825684,59.0,695.0,239.42
16.48020601272583,51.0,677.0,79.38
16.499677896499634,44.0,645.0,-22.23
16.518614053726196,39.0,619.0,289.06
16.537874221801758,34.0,618.0,116.83
16.56106400489807,31.0,619.0,308.3
16.574531078338623,30.0,619.0,0.62
16.607951164245605,30.0,619.0,0.49
16.61644697189331,31.0,621.0,215.58
16.636908054351807,34.0,621.0,237.77
16.654972076416016,38.0,621.0,4.24
16.675498962402344,44.0,620.0,4.15
16.69567108154297,50.0,620.0,0.71
16.71611213684082,58.0,622.0,0.94
16.740785837173462,66.0,628.0,2.5
16.76018500328064,75.0,637.0,304.11
16.779354095458984,84.0,648.0,280.62
16.794722080230713,94.0,658.0,243.17
16.815628051757812,103.0,666.0,258.21
16.87189030647278,112.0,676.0,-39.6
16.874134063720703,120.0,685.0,218.44
16.876185178756714,128.0,691.0,1.83
16.895142078399658,135.0,690.0,208.97
16.91600203514099,140.0,694.0,261.47
16.945191860198975,145.0,694.0,1.92
16.996013164520264,149.0,697.0,45.89
17.00264596939087,149.0,697.0,308.3
17.0157151222229,148.0,697.0,0.85
17.0801260471344,141.0,697.0,4.02
17.080919981002808,135.0,699.0,0.62
17.095762968063354,129.0,697.0,338.93
17.11669087409973,121.0,694.0,441.74
17.135866165161133,113.0,698.0,284.24
17.199393033981323,104.0,697.0,287.95
17.205207109451294,85.0,697.0,-8.39
17.2176570892334,76.0,697.0,222.28
17.23572826385498,67.0,696.0,238.88
17.25764298439026,59.0,688.0,218.97
17.27962899208069,51.0,672.0,2.72
17.305910110473633,44.0,645.0,253.35
17.32011604309082,39.0,624.0,297.72
17.33720302581787,34.0,619.0,-30.04
17.36073112487793,31.0,620.0,75.4
17.380403995513916,30.0,620.0,7.99
17.39419412612915,30.0,618.0,0.4
17.42259407043457,31.0,619.0,0.71
17.436017274856567,34.0,618.0,7.19
17.458189010620117,38.0,618.0,3.57
17.482105016708374,44.0,619.0,52.23
17.495388984680176,50.0,618.0,330.13
17.52059316635132,58.0,621.0,3.93
17.536859273910522,67.0,627.0,-0.71
17.565155029296875,75.0,637.0,31.03
17.58003520965576,84.0,644.0,5.98
17.59441614151001,94.0,654.0,271.38
17.61799120903015,103.0,667.0,271.61
17.63440990447998,112.0,675.0,0.62
17.734935998916626,128.0,684.0,28.53
17.73528504371643,135.0,690.0,61.03
17.735293865203857,140.0,689.0,222.19
17.740443229675293,145.0,694.0,278.53
17.788279056549072,148.0,696.0,0.49
17.79444909095764,149.0,692.0,-16.29
17.796272039413452,149.0,695.0,0.62
17.815523147583008,148.0,697.0,109.69
17.834285020828247,145.0,696.0,8.62
17.86246609687805,141.0,692.0,4.15
17.885829210281372,135.0,694.0,0.62
17.895196199417114,129.0,696.0,0.4
17.931729078292847,121.0,694.0,42.01
17.935338973999023,113.0,696.0,107.95
17.95506715774536,104.0,697.0,0.85
17.98672318458557,95.0,696.0,365.49
17.994620084762573,85.0,694.0,-9.51
18.015565156936646,76.0,695.0,308.93
18.037857055664062,67.0,693.0,241.61
18.057720184326172,59.0,689.0,206.03
18.074642181396484,51.0,674.0,50.58
18.103223085403442,44.0,651.0,1.16
18.11866307258606,39.0,632.0,306.87
18.13922095298767,34.0,619.0,4.69
18.205793142318726,30.0,616.0,1.16
18.205801963806152,30.0,618.0,264.78
18.220482110977173,31.0,621.0,0.49
18.236277103424072,34.0,617.0,0.18
18.259974241256714,38.0,618.0,0.71
18.280669927597046,44.0,618.0,395.49
18.295833110809326,50.0,618.0,377.14
18.31579899787903,58.0,620.0,391.96
18.33593225479126,66.0,628.0,0.4
18.357651948928833,75.0,637.0,-18.39
18.40410804748535,84.0,647.0,24.02
18.4063560962677,94.0,657.0,248.3
18.415581941604614,103.0,663.0,283.44
18.445966005325317,112.0,674.0,179.87
18.506057024002075,128.0,687.0,6.79
18.50606608390808,135.0,691.0,-38.93
18.588642120361328,145.0,693.0,258.3
18.601771116256714,149.0,695.0,-3.35
18.615488052368164,148.0,696.0,92.46
18.635173082351685,145.0,694.0,0.62
18.65526509284973,141.0,696.0,4.24
18.688045024871826,135.0,697.0,5.89
18.715626001358032,121.0,692.0,195.94
18.735122203826904,113.0,697.0,258.08
18.754298210144043,104.0,696.0,209.64
18.774302005767822,95.0,694.0,311.92
18.805657148361206,85.0,692.0,232.72
18.81558084487915,76.0,696.0,176.03
18.835342168807983,67.0,696.0,266.34
18.85530114173889,59.0,690.0,280.18
18.87521004676819,51.0,688.0,-15.09
18.921844959259033,39.0,647.0,289.06
18.93880605697632,34.0,632.0,289.37
18.961405038833618,31.0,619.0,0.71
19.010588884353638,30.0,618.0,7.1
19.12254524230957,31.0,618.0,0.62
19.122594118118286,34.0,617.0,3.71
19.12260103225708,44.0,618.0,50.71
19.122616052627563,50.0,614.0,371.12
19.12262201309204,58.0,620.0,337.72
19.143047094345093,66.0,627.0,363.97
19.160163164138794,75.0,636.0,6.21
19.180263996124268,84.0,645.0,309.91
19.20073914527893,94.0,653.0,283.12
19.21694588661194,103.0,666.0,135.85
19.235804080963135,112.0,674.0,34.69
19.255398273468018,120.0,679.0,257.19
19.275541067123413,128.0,684.0,205.71
19.30212092399597,135.0,689.0,61.47
19.320044994354248,140.0,690.0,-14.42
19.334083080291748,145.0,691.0,-19.38
19.35713815689087,148.0,691.0,370.45
19.381030082702637,149.0,692.0,0.4
19.402876138687134,149.0,693.0,0.49
19.443109035491943,145.0,693.0,2.81
19.456212043762207,141.0,692.0,2.14
19.480956077575684,135.0,696.0,528.62
19.507662057876587,129.0,693.0,108.17
19.53137993812561,121.0,693.0,0.49
19.536724090576172,113.0,695.0,0.71
19.557045936584473,104.0,693.0,-12.01
19.575021982192993,95.0,697.0,294.33
19.60567593574524,85.0,692.0,255.0
19.630661249160767,76.0,692.0,251.61
19.66750693321228,59.0,696.0,252.28
19.69603395462036,51.0,693.0,-42.68
19.710839986801147,44.0,700.0,9.2
19.74253797531128,34.0,697.0,298.3
19.760972023010254,31.0,697.0,0.85
19.94795322418213,31.0,696.0,4.33
19.948117971420288,34.0,696.0,0.62
19.948122024536133,38.0,696.0,3.57
19.954556226730347,75.0,697.0,270.62
20.101330995559692,84.0,693.0,288.39
20.25396203994751,112.0,693.0,10.04
20.253972053527832,120.0,693.0,235.67
20.253976106643677,128.0,701.0,238.53
20.253979206085205,149.0,693.0,4.91
20.253982067108154,149.0,697.0,0.62
20.307942152023315,148.0,694.0,3.93
20.311153888702393,145.0,697.0,6.21
20.31116485595703,141.0,693.0,17.41
20.311169147491455,135.0,697.0,313.66
20.311172008514404,129.0,696.0,417.81
20.38166308403015,121.0,697.0,0.62
20.381675958633423,113.0,697.0,33.48
20.3816819190979,104.0,697.0,0.62
20.381691217422485,95.0,696.0,289.29
20.46459412574768,67.0,694.0,239.42
20.466602087020874,59.0,696.0,256.43
20.480756998062134,51.0,693.0,-71.12
20.494563102722168,44.0,697.0,-22.54
