elapsed_sec,angle_deg,flex_raw_adc,current_mA
1.28,55.0,722.0,197.9
1.3,47.0,721.0,-34.9
1.32,41.0,722.0,42.2
1.34,36.0,722.0,134.1
1.36,33.0,722.0,0.6
1.38,30.0,721.0,0.6
1.4,30.0,722.0,0.9
1.42,30.0,722.0,243.7
1.44,32.0,722.0,0.4
1.46,36.0,722.0,1.1
1.48,41.0,722.0,0.6
1.5,47.0,720.0,89.5
1.52,54.0,722.0,141.8
1.54,62.0,722.0,391.1
1.56,71.0,721.0,7.4
1.58,80.0,722.0,68.8
1.6,89.0,720.0,-2.4
1.62,98.0,722.0,194.5
1.64,108.0,721.0,236.4
1.66,116.0,722.0,224.8
1.68,124.0,721.0,0.8
1.7,132.0,720.0,-16.2
1.72,138.0,722.0,0.4
1.74,143.0,721.0,364.6
1.76,146.0,721.0,184.3
1.78,149.0,723.0,0.6
1.8,149.0,721.0,102.3
1.82,149.0,722.0,70.5
1.84,147.0,722.0,4.0
1.86,143.0,722.0,1.1
1.88,138.0,721.0,1.2
1.9,132.0,721.0,52.8
1.92,125.0,719.0,7.7
1.94,117.0,721.0,423.6
1.96,108.0,721.0,295.0
1.98,99.0,721.0,-4.4
2.0,90.0,720.0,-22.4
2.02,81.0,719.0,133.3
2.04,71.0,719.0,220.7
2.06,63.0,720.0,212.9
2.08,55.0,720.0,147.9
2.1,47.0,719.0,26.8
2.12,41.0,718.0,100.3
2.14,36.0,720.0,177.6
2.16,33.0,720.0,0.8
2.18,30.0,720.0,0.6
2.2,30.0,721.0,108.5
2.22,30.0,721.0,0.6
2.24,32.0,722.0,1.5
2.26,36.0,722.0,5.3
2.28,41.0,722.0,5.2
2.3,47.0,722.0,73.2
2.32,54.0,722.0,309.9
2.34,62.0,722.0,412.1
2.36,71.0,721.0,207.7
2.38,80.0,721.0,-16.5
2.4,89.0,721.0,277.0
2.42,98.0,721.0,37.9
2.44,108.0,722.0,225.2
2.46,116.0,722.0,237.4
2.48,124.0,722.0,1.6
2.5,132.0,722.0,23.7
2.52,138.0,721.0,187.3
2.54,143.0,722.0,290.0
2.56,146.0,723.0,4.7
2.58,149.0,721.0,4.9
2.6,149.0,721.0,92.3
2.62,149.0,721.0,1.0
2.64,147.0,721.0,5.2
2.66,143.0,721.0,5.3
2.68,138.0,722.0,72.3
2.7,132.0,721.0,14.7
2.72,125.0,712.0,18.7
2.74,117.0,717.0,454.9
2.76,108.0,718.0,36.6
2.78,99.0,712.0,-10.0
2.8,89.0,708.0,94.1
2.82,81.0,707.0,171.4
2.84,71.0,706.0,287.9
2.86,63.0,705.0,109.1
2.88,55.0,705.0,193.0
2.9,47.0,706.0,22.1
2.92,41.0,705.0,237.7
2.94,36.0,705.0,205.4
2.96,33.0,706.0,0.9
2.98,30.0,707.0,8.8
3.0,30.0,709.0,102.5
3.02,30.0,710.0,0.7
3.04,32.0,713.0,0.6
3.06,36.0,716.0,0.8
3.08,41.0,716.0,71.7
3.1,47.0,718.0,438.7
3.12,54.0,720.0,0.7
3.14,62.0,720.0,465.2
3.16,71.0,721.0,28.3
3.18,80.0,720.0,-8.0
3.2,89.0,720.0,201.6
3.22,99.0,720.0,55.9
3.24,108.0,720.0,197.5
3.26,116.0,720.0,127.1
3.28,125.0,721.0,0.4
3.3,132.0,721.0,7.9
3.32,138.0,721.0,271.2
3.34,143.0,721.0,281.9
3.36,146.0,721.0,0.6
3.38,149.0,721.0,-15.6
3.4,150.0,720.0,46.2
3.42,149.0,721.0,0.4
3.44,147.0,721.0,5.1
3.46,143.0,721.0,5.4
3.48,138.0,716.0,47.8
3.5,132.0,720.0,6.1
3.52,125.0,721.0,51.2
3.54,117.0,721.0,0.7
3.56,108.0,720.0,0.7
3.58,99.0,720.0,-3.6
3.6,90.0,720.0,59.0
3.62,81.0,720.0,268.7
3.64,71.0,720.0,0.4
3.66,62.0,718.0,406.9
3.68,55.0,720.0,243.7
3.7,47.0,720.0,187.9
3.72,41.0,720.0,178.1
3.74,36.0,720.0,0.7
3.76,32.0,719.0,0.8
3.78,30.0,720.0,-3.3
3.8,30.0,720.0,8.8
3.82,30.0,720.0,0.4
3.84,32.0,720.0,4.6
3.86,36.0,720.0,0.7
3.88,41.0,721.0,43.2
3.9,47.0,718.0,100.1
3.92,54.0,721.0,422.9
3.94,62.0,721.0,0.4
3.96,71.0,721.0,0.7
3.98,80.0,721.0,39.2
4.0,89.0,721.0,178.4
4.02,98.0,721.0,237.9
4.04,108.0,721.0,215.5
4.06,116.0,721.0,158.0
4.08,124.0,721.0,34.5
4.1,132.0,720.0,170.8
4.12,138.0,721.0,263.7
4.14,143.0,721.0,9.0
4.16,146.0,721.0,-40.1
4.18,149.0,721.0,-25.7
4.2,149.0,721.0,73.2
4.22,149.0,721.0,5.1
4.24,147.0,721.0,0.4
4.26,143.0,721.0,29.5
4.28,138.0,722.0,41.1
4.3,132.0,721.0,337.0
4.32,125.0,722.0,0.4
4.34,117.0,722.0,0.4
4.36,108.0,721.0,0.4
4.38,99.0,721.0,114.7
4.4,90.0,717.0,121.6
4.42,81.0,721.0,226.3
4.44,71.0,722.0,98.0
4.46,63.0,722.0,5.6
4.48,55.0,721.0,110.8
4.5,47.0,721.0,133.8
4.52,41.0,720.0,270.9
4.54,36.0,718.0,0.6
4.56,33.0,719.0,-36.0
4.58,30.0,718.0,-23.7
4.6,30.0,718.0,248.4
4.62,30.0,716.0,0.6
4.64,32.0,714.0,0.6
4.66,36.0,712.0,0.8
4.68,41.0,710.0,41.1
4.7,47.0,709.0,15.0
4.72,54.0,709.0,442.7
4.74,62.0,709.0,0.4
4.76,71.0,710.0,0.4
4.78,80.0,710.0,26.1
4.8,90.0,710.0,243.7
4.82,98.0,713.0,257.8
4.84,108.0,725.0,183.3
4.86,116.0,725.0,2.0
4.88,124.0,726.0,16.8
4.9,132.0,726.0,168.4
4.92,138.0,726.0,175.3
4.94,143.0,728.0,303.6
4.96,146.0,728.0,-22.3
4.98,149.0,726.0,-20.1
5.0,149.0,728.0,401.1
5.02,149.0,732.0,0.4
5.04,147.0,728.0,2.1
5.06,143.0,728.0,19.0
5.08,138.0,728.0,56.7
5.1,132.0,728.0,198.4
5.12,125.0,728.0,0.4
5.14,117.0,728.0,0.7
5.16,108.0,726.0,0.4
5.18,99.0,726.0,27.3
5.2,90.0,725.0,235.5
5.22,81.0,723.0,228.8
5.24,71.0,720.0,22.6
5.26,63.0,714.0,1.8
5.28,55.0,706.0,23.7
5.3,47.0,702.0,125.4
5.32,41.0,699.0,168.1
5.34,36.0,699.0,43.1
5.36,33.0,699.0,-20.8
5.38,30.0,699.0,37.6
5.4,30.0,700.0,21.8
5.42,30.0,701.0,4.9
5.44,32.0,701.0,4.6
5.46,36.0,704.0,3.7
5.48,41.0,705.0,56.0
5.5,47.0,708.0,0.6
5.52,54.0,712.0,508.0
5.54,62.0,716.0,0.6
5.56,71.0,721.0,22.4
5.58,80.0,728.0,35.7
5.6,89.0,730.0,292.4
5.62,98.0,730.0,238.6
5.64,108.0,738.0,216.7
5.66,116.0,733.0,57.7
5.68,124.0,733.0,174.1
5.7,132.0,734.0,202.9
5.72,138.0,732.0,186.9
5.74,143.0,731.0,-20.4
5.76,146.0,734.0,-25.4
5.78,149.0,731.0,247.0
5.8,149.0,734.0,0.6
5.82,149.0,734.0,0.9
5.84,147.0,734.0,5.4
5.86,143.0,734.0,3.4
5.88,138.0,734.0,79.9
5.9,132.0,732.0,0.4
5.92,125.0,734.0,0.6
5.94,117.0,734.0,0.6
5.96,108.0,732.0,19.9
5.98,99.0,733.0,22.0
6.0,90.0,731.0,227.7
6.02,81.0,729.0,166.6
6.04,71.0,724.0,38.0
6.06,63.0,718.0,-8.9
6.08,55.0,712.0,152.8
6.1,47.0,705.0,172.3
6.12,41.0,703.0,3.7
6.14,36.0,703.0,-23.3
6.16,32.0,706.0,-26.8
6.18,30.0,701.0,50.9
6.2,30.0,704.0,0.4
6.22,30.0,704.0,3.0
6.24,32.0,705.0,5.1
6.26,36.0,707.0,5.3
6.28,41.0,712.0,93.1
6.3,47.0,713.0,0.9
6.32,54.0,716.0,8.7
6.34,62.0,719.0,0.4
6.36,71.0,724.0,1.8
6.38,80.0,727.0,384.4
6.4,90.0,731.0,192.0
6.42,98.0,732.0,51.6
6.44,108.0,733.0,206.3
6.46,116.0,734.0,-9.1
6.48,124.0,734.0,154.3
6.5,132.0,734.0,17.3
6.52,138.0,734.0,218.5
6.54,143.0,733.0,-7.4
6.56,146.0,733.0,143.2
6.58,149.0,734.0,186.4
6.6,149.0,733.0,0.9
6.62,149.0,728.0,4.9
6.64,147.0,734.0,1.3
6.66,143.0,733.0,0.7
6.68,138.0,734.0,0.8
6.7,132.0,734.0,4.7
6.72,125.0,733.0,1.2
6.74,117.0,733.0,95.5
6.76,108.0,733.0,-1.4
6.78,99.0,733.0,218.4
6.8,90.0,732.0,246.1
6.82,81.0,730.0,195.9
6.84,71.0,724.0,-8.8
6.86,63.0,717.0,-9.6
6.88,55.0,708.0,197.6
6.9,47.0,701.0,266.4
6.92,41.0,701.0,111.7
6.94,36.0,700.0,-4.5
6.96,33.0,700.0,44.7
6.98,30.0,701.0,0.9
7.0,30.0,703.0,472.2
7.02,30.0,702.0,1.0
7.04,32.0,702.0,5.4
7.06,36.0,704.0,5.4
7.08,41.0,706.0,0.4
7.1,47.0,708.0,0.6
7.12,54.0,712.0,48.0
7.14,62.0,717.0,-5.2
7.16,71.0,722.0,8.4
7.18,80.0,726.0,231.9
7.2,89.0,729.0,315.0
7.22,98.0,730.0,217.7
7.24,108.0,732.0,-5.9
7.26,116.0,733.0,163.5
7.28,124.0,732.0,215.0
7.3,132.0,733.0,209.7
7.32,138.0,733.0,0.6
7.34,143.0,733.0,-0.8
7.36,146.0,733.0,116.2
7.38,149.0,733.0,0.6
7.4,149.0,733.0,7.5
7.42,149.0,732.0,5.4
7.44,147.0,733.0,5.2
7.46,143.0,733.0,5.3
7.48,138.0,733.0,0.7
7.5,132.0,733.0,4.2
7.52,125.0,735.0,0.4
7.54,117.0,731.0,3.5
7.56,108.0,732.0,281.9
7.58,99.0,732.0,272.2
7.6,90.0,731.0,265.6
7.62,81.0,729.0,-13.2
7.64,71.0,723.0,-10.8
7.66,63.0,717.0,170.2
7.68,55.0,706.0,197.4
7.7,47.0,700.0,229.6
7.72,41.0,700.0,0.7
7.74,36.0,699.0,25.9
7.76,33.0,702.0,39.5
7.78,30.0,699.0,0.4
7.8,30.0,700.0,0.4
7.82,30.0,700.0,5.2
7.84,32.0,699.0,17.9
7.86,36.0,703.0,5.6
7.88,41.0,705.0,0.4
7.9,47.0,708.0,0.4
7.92,54.0,712.0,62.7
7.94,62.0,716.0,-6.9
7.96,71.0,721.0,254.3
7.98,80.0,724.0,240.9
8.0,89.0,728.0,268.3
8.02,98.0,730.0,-15.3
8.04,108.0,731.0,178.3
8.06,116.0,732.0,189.3
8.08,124.0,731.0,235.5
8.1,132.0,732.0,207.3
8.12,138.0,730.0,0.6
8.14,143.0,732.0,29.5
8.16,146.0,732.0,54.8
8.18,149.0,732.0,0.6
8.2,149.0,730.0,0.7
8.22,149.0,732.0,10.1
8.24,147.0,733.0,0.9
8.26,143.0,732.0,1.0
8.28,138.0,727.0,0.4
8.3,132.0,732.0,2.9
8.32,125.0,731.0,-4.7
8.34,117.0,731.0,-2.1
8.36,108.0,731.0,282.3
8.38,99.0,729.0,279.5
8.4,89.0,729.0,0.7
8.42,81.0,726.0,367.1
8.44,71.0,722.0,223.3
8.46,63.0,714.0,147.0
8.48,55.0,705.0,155.7
8.5,47.0,698.0,0.8
8.52,41.0,699.0,0.4
8.54,36.0,699.0,78.1
8.56,33.0,697.0,7.4
8.58,30.0,698.0,5.4
8.6,30.0,699.0,1.5
8.62,30.0,699.0,38.0
8.64,32.0,700.0,5.4
8.66,36.0,701.0,1.1
8.68,41.0,704.0,0.8
8.7,47.0,708.0,1.5
8.72,54.0,709.0,11.6
8.74,62.0,714.0,-23.3
8.76,71.0,720.0,0.4
8.78,80.0,723.0,451.2
8.8,89.0,717.0,218.7
8.82,98.0,729.0,-5.9
8.84,108.0,726.0,203.4
8.86,117.0,730.0,58.6
8.88,124.0,730.0,229.2
8.9,132.0,730.0,0.4
8.92,138.0,731.0,0.9
8.94,143.0,723.0,24.7
8.96,146.0,730.0,1.2
8.98,149.0,729.0,0.6
9.0,149.0,731.0,0.4
9.02,149.0,730.0,74.4
9.04,147.0,728.0,4.9
9.06,143.0,730.0,4.2
9.08,138.0,731.0,0.6
9.1,132.0,731.0,0.6
9.12,125.0,730.0,3.0
9.14,117.0,729.0,335.3
9.16,108.0,729.0,278.0
9.18,99.0,729.0,268.1
9.2,90.0,728.0,2.8
9.22,80.0,725.0,-2.6
9.24,71.0,722.0,405.6
9.26,63.0,717.0,242.7
9.28,55.0,707.0,0.8
9.3,47.0,699.0,259.4
9.32,41.0,696.0,168.7
9.34,36.0,697.0,2.9
9.36,33.0,697.0,0.6
9.38,30.0,697.0,4.9
9.4,30.0,705.0,9.7
9.42,30.0,699.0,45.8
9.44,32.0,701.0,0.7
9.46,36.0,702.0,1.0
9.48,41.0,705.0,3.7
9.5,47.0,708.0,1.8
9.52,54.0,711.0,11.6
9.54,62.0,714.0,321.3
9.56,71.0,719.0,278.3
9.58,80.0,723.0,302.8
9.6,89.0,725.0,75.0
9.62,98.0,727.0,0.6
9.64,108.0,728.0,254.3
9.66,117.0,728.0,271.6
9.68,124.0,728.0,194.3
9.7,132.0,729.0,0.4
9.72,138.0,729.0,14.9
9.74,143.0,728.0,21.4
9.76,146.0,729.0,337.2
9.78,149.0,729.0,0.6
9.8,149.0,730.0,0.8
9.82,149.0,729.0,32.6
9.84,147.0,729.0,5.4
9.86,143.0,729.0,0.8
9.88,138.0,729.0,0.4
9.9,132.0,729.0,-6.2
9.92,125.0,728.0,-5.5
9.94,117.0,729.0,317.6
9.96,108.0,726.0,354.7
9.98,99.0,728.0,287.6
10.0,90.0,726.0,12.3
10.02,81.0,724.0,89.1
10.04,71.0,718.0,87.1
10.06,63.0,710.0,206.2
10.08,54.0,700.0,114.8
10.1,47.0,697.0,0.8
10.12,41.0,696.0,14.1
10.14,36.0,696.0,228.9
10.16,33.0,694.0,66.2
10.18,30.0,696.0,0.4
10.2,30.0,696.0,-11.2
10.22,30.0,697.0,6.2
10.24,32.0,698.0,1.1
10.26,36.0,699.0,0.6
10.28,41.0,701.0,5.3
10.3,47.0,702.0,0.0
10.32,54.0,707.0,348.1
10.34,62.0,713.0,250.8
10.36,71.0,718.0,238.7
10.38,80.0,721.0,193.3
10.4,89.0,725.0,121.4
10.42,98.0,725.0,31.1
10.44,108.0,728.0,117.1
10.46,116.0,728.0,212.2
10.48,124.0,727.0,250.1
10.5,132.0,727.0,0.7
10.52,138.0,728.0,11.6
10.54,143.0,728.0,275.8
10.56,146.0,728.0,338.7
10.58,149.0,726.0,0.7
10.6,149.0,728.0,-2.0
10.62,149.0,729.0,54.2
10.64,147.0,728.0,0.9
10.66,143.0,728.0,5.2
10.68,138.0,726.0,0.6
10.7,132.0,728.0,-5.5
10.72,125.0,729.0,323.1
10.74,117.0,726.0,310.2
10.76,108.0,727.0,357.8
10.78,99.0,725.0,0.4
10.8,90.0,725.0,11.3
10.82,81.0,722.0,71.6
10.84,71.0,717.0,215.6
10.86,63.0,709.0,213.9
10.88,55.0,701.0,186.0
10.9,47.0,696.0,-22.0
10.92,41.0,695.0,-3.6
10.94,36.0,693.0,243.2
10.96,33.0,694.0,0.7
10.98,30.0,694.0,1.5
11.0,30.0,695.0,-11.5
11.02,30.0,696.0,52.9
11.04,32.0,696.0,5.1
11.06,36.0,698.0,5.2
11.08,41.0,700.0,5.7
11.1,47.0,704.0,-0.4
11.12,54.0,707.0,347.5
11.14,62.0,713.0,0.8
11.16,71.0,717.0,265.1
11.18,80.0,720.0,0.6
11.2,90.0,723.0,415.7
11.22,98.0,725.0,216.6
11.24,108.0,730.0,156.9
11.26,116.0,725.0,116.3
11.28,125.0,728.0,166.9
11.3,132.0,726.0,-24.4
11.32,138.0,728.0,1.6
11.34,143.0,727.0,232.5
11.36,146.0,728.0,0.4
11.38,149.0,727.0,4.5
11.4,149.0,725.0,-0.5
11.42,149.0,728.0,75.0
11.44,147.0,726.0,5.2
11.46,143.0,728.0,5.3
11.48,138.0,728.0,5.5
11.5,132.0,728.0,-4.5
11.52,125.0,729.0,329.1
11.54,117.0,728.0,206.3
11.56,108.0,729.0,346.5
11.58,99.0,727.0,0.7
11.6,90.0,728.0,73.3
11.62,80.0,725.0,25.6
11.64,71.0,720.0,267.5
11.66,63.0,714.0,142.0
11.68,55.0,703.0,182.9
11.7,47.0,696.0,-21.7
11.72,41.0,695.0,138.7
11.74,36.0,695.0,252.9
11.76,33.0,694.0,8.8
11.78,30.0,686.0,-9.1
11.8,30.0,694.0,-8.9
11.82,30.0,694.0,66.6
11.84,32.0,696.0,5.4
11.86,36.0,698.0,0.8
11.88,41.0,700.0,0.7
11.9,47.0,704.0,92.9
11.92,54.0,707.0,336.3
11.94,62.0,713.0,0.8
11.96,71.0,716.0,0.7
11.98,80.0,731.0,0.6
12.0,89.0,724.0,98.9
12.02,98.0,726.0,214.5
12.04,108.0,727.0,203.1
12.06,116.0,726.0,262.1
12.08,124.0,728.0,208.7
12.1,132.0,728.0,-37.1
12.12,138.0,726.0,248.8
12.14,143.0,730.0,223.4
12.16,146.0,739.0,0.6
12.18,149.0,728.0,-20.6
12.2,150.0,726.0,-5.3
12.22,149.0,729.0,97.2
12.24,147.0,728.0,1.0
12.26,143.0,728.0,1.3
12.28,138.0,728.0,0.2
12.3,132.0,729.0,223.3
12.32,125.0,728.0,315.0
12.34,117.0,728.0,0.6
12.36,108.0,728.0,0.4
12.38,99.0,725.0,2.0
12.4,89.0,726.0,22.1
12.42,80.0,722.0,223.7
12.44,71.0,718.0,244.5
12.46,63.0,712.0,161.9
12.48,55.0,702.0,-12.2
12.5,47.0,697.0,-14.8
12.52,41.0,691.0,184.9
12.54,36.0,694.0,28.3
12.56,33.0,697.0,0.6
12.58,30.0,695.0,-13.2
12.6,30.0,694.0,81.2
12.62,30.0,695.0,124.1
12.64,32.0,696.0,5.3
12.66,36.0,698.0,5.9
12.68,41.0,699.0,0.7
12.7,47.0,704.0,105.3
12.72,54.0,707.0,7.8
12.74,62.0,713.0,242.2
12.76,71.0,716.0,0.7
12.78,80.0,721.0,-8.3
12.8,89.0,724.0,92.6
12.82,98.0,725.0,258.0
12.84,108.0,726.0,184.0
12.86,116.0,728.0,225.0
12.88,124.0,726.0,-7.4
12.9,132.0,726.0,98.2
12.92,138.0,726.0,217.2
12.94,143.0,726.0,149.3
12.96,146.0,726.0,0.6
12.98,149.0,726.0,-17.8
13.0,149.0,728.0,262.9
13.02,149.0,727.0,109.8
13.04,147.0,728.0,5.4
13.06,143.0,728.0,4.6
13.08,138.0,727.0,0.6
13.1,132.0,728.0,10.4
13.12,125.0,728.0,0.7
13.14,117.0,727.0,68.7
13.16,108.0,726.0,0.6
13.18,99.0,726.0,1.9
13.2,90.0,724.0,29.1
13.22,80.0,722.0,262.6
13.24,71.0,718.0,0.6
13.26,62.0,713.0,438.4
13.28,55.0,709.0,221.5
13.3,47.0,698.0,152.6
13.32,41.0,693.0,75.4
13.34,36.0,693.0,127.8
13.36,32.0,694.0,1.2
13.38,30.0,694.0,-16.6
13.4,30.0,699.0,119.7
13.42,30.0,696.0,0.7
13.44,32.0,696.0,5.6
13.46,36.0,698.0,4.3
13.48,41.0,702.0,186.0
13.5,47.0,704.0,136.3
13.52,54.0,707.0,12.0
13.54,62.0,713.0,1.0
13.56,71.0,716.0,0.7
13.58,80.0,718.0,-11.4
13.6,89.0,722.0,237.9
13.62,98.0,723.0,251.1
13.64,108.0,725.0,226.4
13.66,116.0,726.0,5.8
13.68,124.0,724.0,-8.4
13.7,132.0,726.0,86.9
13.72,138.0,726.0,147.9
13.74,143.0,726.0,269.5
13.76,146.0,726.0,0.2
13.78,149.0,725.0,-7.6
13.8,149.0,726.0,268.9
13.82,149.0,725.0,0.7
13.84,147.0,725.0,4.7
13.86,143.0,726.0,1.9
13.88,138.0,728.0,0.4
13.9,132.0,727.0,330.3
13.92,125.0,726.0,0.6
13.94,117.0,729.0,0.6
13.96,108.0,726.0,0.4
13.98,99.0,725.0,4.1
14.0,89.0,724.0,258.4
14.02,81.0,726.0,227.4
14.04,71.0,720.0,276.5
14.06,62.0,717.0,-3.1
14.08,55.0,713.0,0.1
14.1,47.0,710.0,48.5
14.12,41.0,706.0,200.4
14.14,36.0,705.0,296.8
14.16,33.0,706.0,0.4
14.18,30.0,705.0,116.6
14.2,30.0,706.0,238.3
14.22,30.0,707.0,0.6
14.24,32.0,707.0,0.6
14.26,36.0,708.0,1.0
14.28,41.0,710.0,352.3
14.3,47.0,714.0,4.9
14.32,54.0,715.0,456.7
14.34,62.0,719.0,0.7
14.36,71.0,721.0,-23.7
14.38,80.0,723.0,-18.7
14.4,89.0,723.0,218.8
14.42,98.0,724.0,277.4
14.44,108.0,724.0,260.7
14.46,116.0,724.0,218.1
14.48,124.0,723.0,115.3
14.5,132.0,726.0,122.5
14.52,138.0,725.0,278.7
14.54,143.0,725.0,0.4
14.56,146.0,724.0,415.2
14.58,149.0,723.0,33.8
14.6,149.0,723.0,285.5
14.62,149.0,722.0,0.4
14.64,147.0,720.0,3.5
14.66,143.0,728.0,4.9
14.68,138.0,725.0,185.4
14.7,132.0,722.0,0.7
14.72,125.0,723.0,22.1
14.74,117.0,726.0,0.6
14.76,108.0,722.0,-5.9
14.78,99.0,720.0,475.8
14.8,90.0,720.0,276.7
14.82,81.0,718.0,159.5
14.84,71.0,718.0,177.9
14.86,63.0,718.0,1.8
14.88,55.0,718.0,132.7
14.9,47.0,718.0,97.4
14.92,41.0,717.0,278.5
14.94,36.0,718.0,0.6
14.96,33.0,718.0,2.7
14.98,30.0,718.0,144.1
15.0,30.0,717.0,0.7
15.02,30.0,717.0,0.6
15.04,32.0,718.0,0.6
15.06,36.0,719.0,0.7
15.08,41.0,718.0,325.7
15.1,47.0,718.0,0.7
15.12,54.0,718.0,0.7
15.14,62.0,717.0,0.4
15.16,71.0,718.0,434.7
15.18,80.0,720.0,197.9
15.2,89.0,719.0,196.5
15.22,98.0,720.0,209.9
15.24,108.0,717.0,-12.0
15.26,116.0,720.0,393.3
15.28,125.0,718.0,210.1
15.3,132.0,718.0,162.3
15.32,138.0,717.0,82.0
15.34,143.0,719.0,0.4
15.36,146.0,720.0,75.1
15.38,149.0,720.0,1.1
15.4,149.0,719.0,46.9
15.42,149.0,720.0,0.7
15.44,147.0,718.0,5.1
15.46,143.0,720.0,11.0
15.48,138.0,720.0,187.6
15.5,132.0,720.0,5.2
15.52,125.0,719.0,5.2
15.54,117.0,720.0,7.7
15.56,108.0,720.0,-36.3
15.58,99.0,718.0,217.9
15.6,90.0,719.0,215.2
15.62,80.0,705.0,222.3
15.64,71.0,720.0,-3.3
15.66,63.0,720.0,-14.4
15.68,55.0,720.0,0.6
15.7,47.0,720.0,365.4
15.72,41.0,721.0,0.6
15.74,36.0,720.0,300.0
15.76,33.0,720.0,28.0
15.78,30.0,719.0,30.4
15.8,30.0,717.0,34.2
15.82,30.0,716.0,0.8
15.84,32.0,717.0,5.6
15.86,36.0,717.0,111.6
15.88,41.0,717.0,0.6
15.9,47.0,717.0,0.8
15.92,54.0,716.0,0.4
15.94,62.0,714.0,-9.6
15.96,71.0,716.0,-2.0
15.98,80.0,716.0,206.0
16.0,89.0,716.0,296.8
16.02,99.0,717.0,228.5
16.04,108.0,718.0,217.4
16.06,116.0,718.0,68.7
16.08,124.0,715.0,146.8
16.1,132.0,718.0,25.3
16.12,138.0,717.0,1.6
16.14,143.0,719.0,0.6
16.16,146.0,718.0,23.2
16.18,149.0,720.0,118.2
16.2,149.0,721.0,258.7
16.22,149.0,718.0,0.7
16.24,147.0,718.0,0.8
16.26,143.0,719.0,5.1
16.28,138.0,719.0,4.9
16.3,132.0,719.0,1.3
16.32,125.0,719.0,0.6
16.34,117.0,720.0,-2.9
16.36,108.0,715.0,-26.5
16.38,99.0,719.0,231.7
16.4,90.0,717.0,0.6
16.42,81.0,723.0,389.2
16.44,71.0,718.0,229.4
16.46,63.0,718.0,127.9
16.48,55.0,717.0,84.8
16.5,47.0,717.0,94.1
16.52,41.0,717.0,0.7
16.54,36.0,717.0,0.4
16.56,33.0,716.0,23.0
16.58,30.0,717.0,0.4
16.6,30.0,717.0,0.8
16.62,30.0,717.0,0.6
16.64,32.0,717.0,1.2
16.66,36.0,717.0,5.4
16.68,41.0,717.0,0.4
16.7,47.0,717.0,0.4
16.72,54.0,717.0,0.6
16.74,62.0,717.0,-5.7
16.76,71.0,715.0,210.1
16.78,80.0,716.0,199.1
16.8,89.0,716.0,259.0
16.82,98.0,717.0,1.2
16.84,108.0,718.0,1.1
16.86,116.0,719.0,146.3
16.88,124.0,718.0,205.2
16.9,132.0,717.0,243.4
16.92,138.0,718.0,170.2
16.94,143.0,719.0,15.2
16.96,146.0,718.0,43.1
16.98,149.0,718.0,2.3
17.0,149.0,720.0,262.3
17.02,149.0,719.0,0.8
17.04,147.0,718.0,19.2
17.06,143.0,718.0,13.7
17.08,138.0,717.0,1.8
17.1,132.0,720.0,0.2
17.12,125.0,717.0,0.7
17.14,117.0,715.0,0.9
17.16,108.0,717.0,295.9
17.18,99.0,717.0,238.6
17.2,89.0,717.0,270.1
17.22,81.0,718.0,54.9
17.24,71.0,718.0,-4.9
17.26,63.0,718.0,114.5
17.28,54.0,717.0,190.4
